racecourse,distance,going,raceclass,age_cond,age_cond,wintime,count
54.0,7.12,6,3.0,2,2,86.8,1
54.0,7.12,6,3.0,3,3,84.38,2
54.0,7.12,6,3.0,4,4,85.67,1
54.0,7.12,6,4.0,2,2,87.8433333333,3
54.0,7.12,6,4.0,3,3,86.285,2
54.0,7.12,6,4.0,4,4,85.745,6
54.0,7.12,6,5.0,1,1,87.0333333333,18
54.0,7.12,6,5.0,2,2,87.979,10
54.0,7.12,6,5.0,3,3,87.7725,4
54.0,7.12,6,6.0,1,1,88.59,1
54.0,7.12,6,6.0,2,2,90.65,1
54.0,7.12,6,6.0,3,3,88.01,1
54.0,7.12,8,1.0,2,2,86.58,1
54.0,7.12,8,3.0,4,4,86.97,1
54.0,7.12,8,4.0,1,1,89.025,2
54.0,7.12,8,4.0,2,2,87.37,2
54.0,7.12,8,4.0,3,3,88.835,2
54.0,7.12,8,5.0,1,1,88.445,12
54.0,7.12,8,5.0,2,2,89.5,3
54.0,7.12,8,5.0,3,3,87.5933333333,3
54.0,7.12,8,6.0,2,2,88.61,4
54.0,7.12,9,4.0,4,4,88.34,1
54.0,7.75,3,4.0,3,3,95.8066666667,3
54.0,7.75,3,6.0,3,3,97.06,1
54.0,7.75,8,4.0,2,2,104.33,1
54.0,7.75,8,4.0,3,3,106.433333333,3
54.0,7.75,8,6.0,3,3,103.35,1
54.0,7.75,9,6.0,3,3,103.41,1
54.0,8.09,5,4.0,4,4,100.79,1
54.0,8.09,5,6.0,2,2,102.69,2
54.0,8.09,6,5.0,2,2,104.09,1
54.0,8.09,6,5.0,3,3,102.155,2
54.0,8.09,6,6.0,4,4,101.34,1
54.0,8.1,2,4.0,2,2,98.078,5
54.0,8.1,2,4.0,3,3,97.78,1
54.0,8.1,2,5.0,2,2,98.65,1
54.0,8.1,2,5.0,4,4,97.63,1
54.0,8.1,2,6.0,2,2,99.57,1
54.0,8.1,2,6.0,3,3,99.45,1
54.0,8.1,2,6.0,4,4,99.75,1
54.0,8.1,3,2.0,2,2,97.75,1
54.0,8.1,3,3.0,3,3,99.425,2
54.0,8.1,3,4.0,2,2,100.3075,4
54.0,8.1,3,4.0,3,3,99.0625,12
54.0,8.1,3,4.0,4,4,98.395,2
54.0,8.1,3,5.0,2,2,100.318,5
54.0,8.1,3,5.0,3,3,100.116666667,6
54.0,8.1,3,5.0,4,4,100.522,5
54.0,8.1,3,6.0,2,2,99.7258333333,12
54.0,8.1,3,6.0,3,3,99.403,10
54.0,8.1,3,6.0,4,4,99.825,4
54.0,8.1,5,4.0,2,2,100.29,2
54.0,8.1,5,4.0,3,3,99.76,3
54.0,8.1,5,5.0,2,2,100.923333333,3
54.0,8.1,5,5.0,3,3,100.453333333,6
54.0,8.1,5,5.0,4,4,100.366666667,3
54.0,8.1,5,6.0,2,2,101.1775,4
54.0,8.1,5,6.0,3,3,100.65,3
54.0,8.1,5,6.0,4,4,101.29,6
54.0,8.1,5,7.0,3,3,103.53,1
54.0,8.1,6,3.0,3,3,102.665,2
54.0,8.1,6,4.0,2,2,103.56,1
54.0,8.1,6,5.0,2,2,104.1425,4
54.0,8.1,6,5.0,3,3,102.816666667,3
54.0,8.1,6,5.0,4,4,104.75,1
54.0,8.1,6,6.0,1,1,104.85,1
54.0,8.1,6,6.0,2,2,108.336666667,3
54.0,8.1,6,6.0,3,3,104.34,1
54.0,8.1,6,6.0,4,4,104.59,1
54.0,8.1,8,4.0,2,2,106.785,2
54.0,8.1,8,4.0,3,3,109.39,1
54.0,8.1,8,5.0,2,2,106.443333333,3
54.0,8.1,8,5.0,3,3,105.203333333,3
54.0,8.1,8,5.0,4,4,105.01,1
54.0,8.1,8,6.0,2,2,109.6175,4
54.0,8.1,8,6.0,3,3,107.24,1
54.0,8.1,8,6.0,4,4,103.675,4
54.0,8.1,9,5.0,3,3,107.28,1
54.0,8.1,9,5.0,4,4,109.045,2
54.0,10.5,3,6.0,2,2,137.15,1
54.0,10.5,3,6.0,3,3,135.28,2
54.0,10.5,6,3.0,3,3,146.2,1
54.0,10.5,6,6.0,3,3,139.95,1
54.0,10.5,8,4.0,2,2,152.57,1
54.0,10.5,8,4.0,4,4,150.76,1
54.0,10.5,8,5.0,2,2,150.84,1
54.0,10.5,8,6.0,3,3,148.895,2
54.0,10.5,8,6.0,4,4,146.14,1
54.0,10.5,9,4.0,2,2,144.91,1
54.0,10.5,9,6.0,4,4,142.49,1
54.0,10.85,2,1.0,4,4,136.64,1
54.0,10.85,2,4.0,2,2,139.9,1
54.0,10.85,2,4.0,3,3,137.05,1
54.0,10.85,2,5.0,2,2,137.98,1
54.0,10.85,2,6.0,2,2,139.293333333,3
54.0,10.85,2,6.0,3,3,137.4,1
54.0,10.85,2,6.0,4,4,138.273333333,3
54.0,10.85,3,1.0,4,4,134.98,1
54.0,10.85,3,3.0,3,3,137.84,1
54.0,10.85,3,4.0,2,2,138.945714286,7
54.0,10.85,3,4.0,3,3,140.075,6
54.0,10.85,3,4.0,4,4,137.205,2
54.0,10.85,3,5.0,2,2,139.307777778,9
54.0,10.85,3,5.0,3,3,139.314,10
54.0,10.85,3,6.0,2,2,141.648333333,6
54.0,10.85,3,6.0,3,3,139.27,21
54.0,10.85,3,6.0,4,4,138.56,7
54.0,10.85,5,1.0,4,4,139.945,2
54.0,10.85,5,3.0,3,3,138.29,1
54.0,10.85,5,4.0,3,3,140.4525,4
54.0,10.85,5,4.0,4,4,140.34,2
54.0,10.85,5,5.0,2,2,141.2025,4
54.0,10.85,5,5.0,3,3,141.403333333,3
54.0,10.85,5,6.0,2,2,141.313333333,3
54.0,10.85,5,6.0,3,3,142.48,4
54.0,10.85,5,6.0,4,4,140.327142857,7
54.0,10.85,5,7.0,2,2,142.26,1
54.0,10.85,5,7.0,3,3,144.045,2
54.0,10.85,6,1.0,4,4,140.113333333,3
54.0,10.85,6,4.0,2,2,144.845,2
54.0,10.85,6,4.0,3,3,143.46,3
54.0,10.85,6,4.0,4,4,143.13,1
54.0,10.85,6,5.0,2,2,145.9175,4
54.0,10.85,6,5.0,3,3,143.67,3
54.0,10.85,6,5.0,4,4,143.86,1
54.0,10.85,6,6.0,2,2,145.45,1
54.0,10.85,6,6.0,3,3,144.41,4
54.0,10.85,6,6.0,4,4,144.84,3
54.0,10.85,8,3.0,3,3,142.37,2
54.0,10.85,8,4.0,3,3,150.35,1
54.0,10.85,8,4.0,4,4,149.5,2
54.0,10.85,8,5.0,2,2,147.066666667,3
54.0,10.85,8,6.0,2,2,151.7,1
54.0,10.85,8,6.0,3,3,149.3,3
54.0,10.85,8,6.0,4,4,146.46,2
54.0,10.85,9,1.0,4,4,142.34,1
54.0,10.85,9,3.0,3,3,148.12,1
54.0,10.85,9,6.0,4,4,147.65,1
54.0,12.25,3,4.0,3,3,161.75,1
54.0,12.25,3,5.0,4,4,163.03,1
54.0,12.25,3,6.0,3,3,160.3,2
54.0,12.25,8,4.0,2,2,172.39,1
54.0,12.25,8,4.0,3,3,178.24,1
54.0,12.61,2,5.0,3,3,161.99,1
54.0,12.61,2,6.0,3,3,161.904,5
54.0,12.61,3,3.0,2,2,161.75,2
54.0,12.61,3,4.0,2,2,167.08,1
54.0,12.61,3,4.0,3,3,162.9175,4
54.0,12.61,3,5.0,2,2,164.686666667,3
54.0,12.61,3,5.0,3,3,163.697,10
54.0,12.61,3,5.0,4,4,164.013333333,3
54.0,12.61,3,6.0,3,3,166.094,5
54.0,12.61,3,6.0,4,4,165.048571429,7
54.0,12.61,5,5.0,2,2,165.196666667,3
54.0,12.61,5,5.0,3,3,163.64,1
54.0,12.61,5,5.0,4,4,168.82,1
54.0,12.61,5,6.0,2,2,166.455,2
54.0,12.61,5,6.0,3,3,164.69,1
54.0,12.61,5,6.0,4,4,166.2625,4
54.0,12.61,5,7.0,3,3,167.77,1
54.0,12.61,6,4.0,3,3,169.62,1
54.0,12.61,6,5.0,2,2,175.0,1
54.0,12.61,6,5.0,3,3,170.165,2
54.0,12.61,6,5.0,4,4,170.35,2
54.0,12.61,6,6.0,3,3,168.4,1
54.0,12.61,6,6.0,4,4,167.5,3
54.0,12.61,8,5.0,2,2,169.94,1
54.0,12.61,8,5.0,4,4,175.1,1
54.0,12.61,8,6.0,3,3,170.49,1
54.0,12.61,8,6.0,4,4,175.13,1
54.0,12.61,9,6.0,4,4,173.74,1
54.0,14.97,2,4.0,3,3,194.59,1
54.0,14.97,2,5.0,4,4,193.85,1
54.0,14.97,3,4.0,3,3,198.723333333,3
54.0,14.97,3,4.0,4,4,194.73,1
54.0,14.97,3,5.0,2,2,200.37,2
54.0,14.97,3,5.0,3,3,195.851666667,6
54.0,14.97,3,5.0,4,4,198.21,5
54.0,14.97,3,6.0,3,3,198.966666667,3
54.0,14.97,5,3.0,3,3,196.26,1
54.0,14.97,5,4.0,2,2,196.62,1
54.0,14.97,5,4.0,3,3,196.3,1
54.0,14.97,5,5.0,2,2,208.28,1
54.0,14.97,5,5.0,3,3,197.5975,4
54.0,14.97,5,5.0,4,4,201.188,5
54.0,14.97,5,6.0,3,3,203.093333333,3
54.0,14.97,5,7.0,4,4,202.44,1
54.0,14.97,6,4.0,3,3,200.69,2
54.0,14.97,6,4.0,4,4,204.22,1
54.0,14.97,6,5.0,2,2,202.69,1
54.0,14.97,6,5.0,3,3,204.45,2
54.0,14.97,6,5.0,4,4,199.29,1
54.0,14.97,8,4.0,3,3,209.215,2
54.0,14.97,8,5.0,2,2,210.31,1
54.0,14.97,8,5.0,3,3,209.57,1
54.0,14.97,8,5.0,4,4,208.95,3
54.0,14.97,8,6.0,3,3,209.32,1
54.0,14.97,9,5.0,2,2,214.5,1
54.0,16.18,2,4.0,3,3,209.24,2
54.0,16.18,2,5.0,3,3,214.03,1
54.0,16.18,3,4.0,3,3,211.844285714,7
54.0,16.18,3,5.0,3,3,212.898333333,6
54.0,16.18,3,6.0,3,3,212.478571429,7
54.0,16.18,5,4.0,3,3,214.445,2
54.0,16.18,5,5.0,3,3,215.683333333,3
54.0,16.18,6,4.0,3,3,212.56,1
54.0,16.18,6,5.0,3,3,217.23,2
54.0,16.18,6,5.0,4,4,219.78,1
55.0,7.0,3,4.0,3,3,85.185,2
55.0,7.0,3,4.0,4,4,87.12,1
55.0,7.0,3,5.0,1,1,86.23,1
55.0,7.0,3,5.0,2,2,87.36,1
55.0,7.0,3,6.0,1,1,88.46,1
55.0,7.0,5,5.0,3,3,87.985,2
57.0,5.05,2,2.0,1,1,60.775,2
57.0,5.05,2,4.0,1,1,60.2375,4
57.0,5.05,2,4.0,2,2,59.1133333333,3
57.0,5.05,2,4.0,3,3,59.135,2
57.0,5.05,2,4.0,4,4,60.33,1
57.0,5.05,2,5.0,1,1,60.385,10
57.0,5.05,2,5.0,2,2,59.4066666667,3
57.0,5.05,2,5.0,3,3,59.36,5
57.0,5.05,3,2.0,1,1,60.0875,12
57.0,5.05,3,3.0,1,1,60.1433333333,3
57.0,5.05,3,4.0,1,1,60.355,26
57.0,5.05,3,4.0,2,2,59.5346153846,13
57.0,5.05,3,4.0,3,3,59.5,8
57.0,5.05,3,4.0,4,4,59.035,4
57.0,5.05,3,5.0,1,1,60.6475510204,49
57.0,5.05,3,5.0,2,2,59.9426666667,15
57.0,5.05,3,5.0,3,3,59.7358823529,17
57.0,5.05,3,6.0,1,1,60.5233333333,3
57.0,5.05,5,2.0,1,1,60.845,10
57.0,5.05,5,2.0,3,3,59.385,2
57.0,5.05,5,3.0,1,1,59.59,1
57.0,5.05,5,4.0,1,1,61.1727777778,18
57.0,5.05,5,4.0,2,2,60.3569230769,13
57.0,5.05,5,4.0,3,3,59.958,5
57.0,5.05,5,4.0,4,4,60.5383333333,6
57.0,5.05,5,5.0,1,1,61.3236585366,41
57.0,5.05,5,5.0,2,2,60.6625,4
57.0,5.05,5,5.0,3,3,60.5545454545,11
57.0,5.05,5,6.0,1,1,61.99,2
57.0,5.05,5,6.0,3,3,60.44,1
57.0,5.05,6,2.0,1,1,62.17,2
57.0,5.05,6,2.0,2,2,59.81,1
57.0,5.05,6,3.0,1,1,61.99,1
57.0,5.05,6,3.0,2,2,62.22,1
57.0,5.05,6,4.0,1,1,62.93,8
57.0,5.05,6,4.0,2,2,61.5871428571,7
57.0,5.05,6,4.0,3,3,61.67,1
57.0,5.05,6,5.0,1,1,62.3763636364,11
57.0,5.05,6,5.0,2,2,61.394,5
57.0,5.05,6,5.0,3,3,61.3485714286,7
57.0,5.05,6,6.0,1,1,62.185,2
57.0,5.05,6,6.0,3,3,63.34,1
57.0,5.05,8,2.0,1,1,63.7,2
57.0,5.05,8,3.0,1,1,62.4,1
57.0,5.05,8,3.0,3,3,62.14,1
57.0,5.05,8,4.0,1,1,63.9771428571,7
57.0,5.05,8,4.0,2,2,64.06,1
57.0,5.05,8,4.0,3,3,62.28,1
57.0,5.05,8,5.0,1,1,64.57,1
57.0,5.05,8,5.0,2,2,63.98,1
57.0,5.05,8,5.0,3,3,63.25,1
57.0,5.05,8,6.0,3,3,64.12,1
57.0,5.05,9,3.0,3,3,63.58,1
57.0,5.05,9,4.0,2,2,63.65,1
57.0,5.05,9,4.0,3,3,62.46,1
57.0,5.05,9,5.0,1,1,63.79,5
57.0,5.05,9,5.0,3,3,63.14,4
57.0,6.0,2,2.0,3,3,71.91,1
57.0,6.0,2,3.0,3,3,70.06,1
57.0,6.0,2,4.0,1,1,72.365,8
57.0,6.0,2,4.0,2,2,72.585,2
57.0,6.0,2,4.0,3,3,71.0,5
57.0,6.0,2,4.0,4,4,71.03,2
57.0,6.0,2,5.0,1,1,72.4764705882,17
57.0,6.0,2,5.0,2,2,71.045,2
57.0,6.0,2,5.0,3,3,71.686,5
57.0,6.0,2,5.0,4,4,72.465,2
57.0,6.0,3,1.0,3,3,70.9609090909,11
57.0,6.0,3,2.0,2,2,70.785,2
57.0,6.0,3,2.0,3,3,70.77625,8
57.0,6.0,3,3.0,1,1,72.8828571429,7
57.0,6.0,3,3.0,2,2,71.22,1
57.0,6.0,3,3.0,3,3,71.6044444444,9
57.0,6.0,3,3.0,4,4,71.0785714286,7
57.0,6.0,3,4.0,1,1,73.0930769231,26
57.0,6.0,3,4.0,2,2,72.3470588235,17
57.0,6.0,3,4.0,3,3,71.9983333333,24
57.0,6.0,3,4.0,4,4,72.1535714286,14
57.0,6.0,3,5.0,1,1,72.6887301587,63
57.0,6.0,3,5.0,2,2,72.4940909091,22
57.0,6.0,3,5.0,3,3,72.3082142857,28
57.0,6.0,3,5.0,4,4,72.291,10
57.0,6.0,3,6.0,1,1,74.0785714286,7
57.0,6.0,3,6.0,3,3,72.3291666667,12
57.0,6.0,3,6.0,4,4,73.084,5
57.0,6.0,5,1.0,3,3,72.08,2
57.0,6.0,5,2.0,3,3,72.3325,4
57.0,6.0,5,3.0,1,1,73.7742857143,7
57.0,6.0,5,3.0,3,3,72.4128571429,7
57.0,6.0,5,4.0,1,1,73.7045,20
57.0,6.0,5,4.0,2,2,73.3454545455,11
57.0,6.0,5,4.0,3,3,72.6475,12
57.0,6.0,5,4.0,4,4,72.7308333333,12
57.0,6.0,5,5.0,1,1,73.7651785714,56
57.0,6.0,5,5.0,2,2,73.59,10
57.0,6.0,5,5.0,3,3,73.5340740741,27
57.0,6.0,5,5.0,4,4,73.2475,8
57.0,6.0,5,6.0,1,1,74.22,1
57.0,6.0,5,6.0,2,2,73.79,1
57.0,6.0,5,6.0,3,3,72.7333333333,6
57.0,6.0,5,6.0,4,4,74.38,1
57.0,6.0,6,1.0,3,3,73.1033333333,3
57.0,6.0,6,3.0,1,1,74.235,6
57.0,6.0,6,3.0,3,3,74.11,2
57.0,6.0,6,4.0,1,1,74.4045454545,11
57.0,6.0,6,4.0,2,2,74.1825,4
57.0,6.0,6,4.0,3,3,74.35,5
57.0,6.0,6,4.0,4,4,73.8675,4
57.0,6.0,6,5.0,1,1,74.6077777778,36
57.0,6.0,6,5.0,2,2,75.9033333333,3
57.0,6.0,6,5.0,3,3,74.3707142857,14
57.0,6.0,6,5.0,4,4,74.815,2
57.0,6.0,6,6.0,1,1,76.19,1
57.0,6.0,6,6.0,2,2,74.81,2
57.0,6.0,6,6.0,3,3,74.434,5
57.0,6.0,6,6.0,4,4,75.55,1
57.0,6.0,8,2.0,3,3,75.19,1
57.0,6.0,8,3.0,3,3,76.8133333333,3
57.0,6.0,8,4.0,1,1,75.45,1
57.0,6.0,8,4.0,2,2,75.585,2
57.0,6.0,8,4.0,3,3,74.39,3
57.0,6.0,8,4.0,4,4,77.31,2
57.0,6.0,8,5.0,1,1,75.25,6
57.0,6.0,8,5.0,2,2,76.26,2
57.0,6.0,8,5.0,3,3,75.96,3
57.0,6.0,8,6.0,3,3,74.46,1
57.0,6.0,8,6.0,4,4,78.2,1
57.0,6.0,9,4.0,1,1,77.85,1
57.0,6.0,9,4.0,2,2,76.89,1
57.0,6.0,9,4.0,3,3,75.81,1
57.0,6.0,9,5.0,1,1,77.345,4
57.0,6.0,9,5.0,2,2,77.84,1
57.0,6.0,9,5.0,3,3,76.9875,4
57.0,6.0,9,5.0,4,4,75.59,1
57.0,6.0,9,6.0,3,3,75.98,1
57.0,8.3,2,1.0,3,3,101.59,3
57.0,8.3,2,3.0,3,3,100.82,2
57.0,8.3,2,4.0,2,2,103.52,2
57.0,8.3,2,4.0,3,3,102.048181818,11
57.0,8.3,2,4.0,4,4,101.91,1
57.0,8.3,2,5.0,1,1,104.19,1
57.0,8.3,2,5.0,2,2,103.283571429,14
57.0,8.3,2,5.0,3,3,103.0,3
57.0,8.3,2,5.0,4,4,103.29,2
57.0,8.3,3,1.0,3,3,101.304545455,11
57.0,8.3,3,2.0,4,4,102.16,1
57.0,8.3,3,3.0,1,1,105.94,2
57.0,8.3,3,3.0,2,2,103.636666667,3
57.0,8.3,3,3.0,3,3,103.249166667,12
57.0,8.3,3,3.0,4,4,103.96,1
57.0,8.3,3,4.0,1,1,103.708,5
57.0,8.3,3,4.0,2,2,104.1405,20
57.0,8.3,3,4.0,3,3,103.457575758,33
57.0,8.3,3,4.0,4,4,102.154285714,7
57.0,8.3,3,5.0,1,1,104.587,10
57.0,8.3,3,5.0,2,2,104.353278689,61
57.0,8.3,3,5.0,3,3,103.319824561,57
57.0,8.3,3,5.0,4,4,103.29,5
57.0,8.3,3,6.0,1,1,105.53,2
57.0,8.3,5,1.0,3,3,103.602857143,7
57.0,8.3,5,2.0,1,1,106.23,1
57.0,8.3,5,3.0,1,1,108.55,1
57.0,8.3,5,3.0,2,2,104.91,4
57.0,8.3,5,3.0,3,3,104.967777778,9
57.0,8.3,5,4.0,1,1,105.37,6
57.0,8.3,5,4.0,2,2,105.795714286,14
57.0,8.3,5,4.0,3,3,104.747419355,31
57.0,8.3,5,4.0,4,4,104.34375,8
57.0,8.3,5,5.0,1,1,106.539,10
57.0,8.3,5,5.0,2,2,104.939714286,35
57.0,8.3,5,5.0,3,3,105.332702703,37
57.0,8.3,5,5.0,4,4,104.31,5
57.0,8.3,5,6.0,1,1,107.16,2
57.0,8.3,5,6.0,3,3,104.5675,4
57.0,8.3,5,6.0,4,4,106.49,1
57.0,8.3,6,1.0,3,3,105.593333333,3
57.0,8.3,6,3.0,1,1,106.96,1
57.0,8.3,6,3.0,2,2,107.11,1
57.0,8.3,6,3.0,3,3,106.575,2
57.0,8.3,6,3.0,4,4,105.4,1
57.0,8.3,6,4.0,1,1,107.84,5
57.0,8.3,6,4.0,2,2,107.005555556,9
57.0,8.3,6,4.0,3,3,106.903636364,22
57.0,8.3,6,4.0,4,4,106.14,2
57.0,8.3,6,5.0,1,1,107.345454545,11
57.0,8.3,6,5.0,2,2,107.677333333,15
57.0,8.3,6,5.0,3,3,106.735217391,23
57.0,8.3,6,5.0,4,4,106.23,2
57.0,8.3,6,6.0,1,1,108.46,4
57.0,8.3,6,6.0,3,3,111.29,1
57.0,8.3,8,1.0,3,3,108.9,3
57.0,8.3,8,3.0,2,2,109.53,1
57.0,8.3,8,3.0,3,3,111.25,1
57.0,8.3,8,4.0,1,1,111.033333333,3
57.0,8.3,8,4.0,2,2,111.71625,8
57.0,8.3,8,4.0,3,3,107.792,5
57.0,8.3,8,5.0,1,1,108.185,2
57.0,8.3,8,5.0,2,2,110.816666667,6
57.0,8.3,8,5.0,3,3,107.674285714,7
57.0,8.3,9,4.0,1,1,109.475,2
57.0,8.3,9,4.0,2,2,111.07,2
57.0,8.3,9,4.0,3,3,110.375,2
57.0,8.3,9,5.0,1,1,109.67,1
57.0,8.3,9,5.0,2,2,110.31,1
57.0,8.3,9,5.0,3,3,109.8425,8
57.0,8.3,9,5.0,4,4,108.4,1
57.0,10.03,2,2.0,2,2,124.505,2
57.0,10.03,2,4.0,2,2,127.68,2
57.0,10.03,2,4.0,3,3,124.796666667,3
57.0,10.03,2,4.0,4,4,126.355,2
57.0,10.03,2,5.0,2,2,126.865384615,13
57.0,10.03,2,5.0,3,3,125.726,10
57.0,10.03,2,5.0,4,4,125.14,2
57.0,10.03,2,6.0,2,2,125.45,3
57.0,10.03,2,6.0,4,4,125.65,2
57.0,10.03,3,1.0,3,3,125.036666667,6
57.0,10.03,3,3.0,2,2,126.403333333,6
57.0,10.03,3,3.0,3,3,126.05,2
57.0,10.03,3,3.0,4,4,128.36,1
57.0,10.03,3,4.0,2,2,127.920666667,15
57.0,10.03,3,4.0,3,3,126.721071429,28
57.0,10.03,3,4.0,4,4,126.990833333,12
57.0,10.03,3,5.0,2,2,128.047608696,46
57.0,10.03,3,5.0,3,3,127.607560976,41
57.0,10.03,3,5.0,4,4,126.766,5
57.0,10.03,3,6.0,2,2,128.45,6
57.0,10.03,5,1.0,3,3,126.163333333,3
57.0,10.03,5,2.0,2,2,128.57,1
57.0,10.03,5,2.0,3,3,129.486666667,3
57.0,10.03,5,3.0,2,2,127.71,4
57.0,10.03,5,3.0,3,3,126.83,2
57.0,10.03,5,3.0,4,4,129.61,1
57.0,10.03,5,4.0,2,2,129.571875,16
57.0,10.03,5,4.0,3,3,128.310625,16
57.0,10.03,5,4.0,4,4,127.058,10
57.0,10.03,5,5.0,2,2,129.890857143,35
57.0,10.03,5,5.0,3,3,129.458,30
57.0,10.03,5,5.0,4,4,130.185,2
57.0,10.03,5,6.0,2,2,128.418,5
57.0,10.03,5,6.0,3,3,129.32,1
57.0,10.03,6,1.0,3,3,128.013333333,6
57.0,10.03,6,2.0,2,2,132.03,1
57.0,10.03,6,2.0,3,3,129.39,1
57.0,10.03,6,3.0,2,2,131.66,1
57.0,10.03,6,3.0,3,3,130.58,3
57.0,10.03,6,4.0,2,2,131.100769231,13
57.0,10.03,6,4.0,3,3,131.376666667,9
57.0,10.03,6,4.0,4,4,130.0875,4
57.0,10.03,6,5.0,1,1,132.78,1
57.0,10.03,6,5.0,2,2,132.199333333,15
57.0,10.03,6,5.0,3,3,131.718,10
57.0,10.03,6,5.0,4,4,131.596666667,3
57.0,10.03,6,6.0,2,2,133.126666667,3
57.0,10.03,6,6.0,3,3,131.5375,4
57.0,10.03,6,6.0,4,4,130.66,2
57.0,10.03,8,1.0,3,3,128.375,2
57.0,10.03,8,2.0,3,3,135.41,1
57.0,10.03,8,4.0,2,2,136.103333333,3
57.0,10.03,8,4.0,3,3,134.925,2
57.0,10.03,8,4.0,4,4,132.873333333,3
57.0,10.03,8,5.0,2,2,134.423333333,3
57.0,10.03,8,5.0,3,3,133.726666667,3
57.0,10.03,8,5.0,4,4,137.33,1
57.0,10.03,8,6.0,2,2,137.175,2
57.0,10.03,9,4.0,2,2,136.21,1
57.0,10.03,9,4.0,3,3,133.8175,4
57.0,10.03,9,4.0,4,4,134.03,1
57.0,10.03,9,5.0,3,3,135.92,2
57.0,11.61,2,4.0,2,2,146.638,5
57.0,11.61,2,4.0,3,3,145.275,2
57.0,11.61,2,5.0,2,2,147.858571429,7
57.0,11.61,2,5.0,3,3,148.547142857,7
57.0,11.61,2,5.0,4,4,146.755,2
57.0,11.61,2,6.0,3,3,148.645,2
57.0,11.61,3,1.0,3,3,146.19,5
57.0,11.61,3,2.0,2,2,148.36,1
57.0,11.61,3,2.0,3,3,146.236,5
57.0,11.61,3,2.0,4,4,144.585,2
57.0,11.61,3,3.0,2,2,149.65,3
57.0,11.61,3,3.0,3,3,147.0775,4
57.0,11.61,3,3.0,4,4,148.39,2
57.0,11.61,3,4.0,2,2,147.404615385,13
57.0,11.61,3,4.0,3,3,149.035,2
57.0,11.61,3,4.0,4,4,147.511333333,15
57.0,11.61,3,5.0,2,2,148.948148148,27
57.0,11.61,3,5.0,3,3,148.714857143,35
57.0,11.61,3,5.0,4,4,148.579,10
57.0,11.61,3,6.0,2,2,150.28,6
57.0,11.61,3,6.0,3,3,149.773529412,17
57.0,11.61,3,6.0,4,4,151.275,2
57.0,11.61,5,1.0,3,3,147.24,2
57.0,11.61,5,1.0,4,4,150.555,2
57.0,11.61,5,2.0,3,3,148.89,2
57.0,11.61,5,2.0,4,4,148.94,1
57.0,11.61,5,3.0,2,2,151.433333333,3
57.0,11.61,5,3.0,3,3,149.645,4
57.0,11.61,5,3.0,4,4,148.36,2
57.0,11.61,5,4.0,2,2,150.724166667,12
57.0,11.61,5,4.0,3,3,148.28,5
57.0,11.61,5,4.0,4,4,150.322222222,9
57.0,11.61,5,5.0,2,2,151.311428571,21
57.0,11.61,5,5.0,3,3,151.248421053,19
57.0,11.61,5,5.0,4,4,152.184166667,12
57.0,11.61,5,6.0,2,2,152.83,1
57.0,11.61,5,6.0,3,3,151.47,9
57.0,11.61,6,1.0,3,3,149.422,5
57.0,11.61,6,2.0,3,3,149.16,1
57.0,11.61,6,3.0,2,2,153.73,1
57.0,11.61,6,3.0,3,3,151.13,3
57.0,11.61,6,4.0,2,2,153.67,6
57.0,11.61,6,4.0,3,3,159.355,2
57.0,11.61,6,4.0,4,4,151.393333333,3
57.0,11.61,6,5.0,2,2,153.849285714,14
57.0,11.61,6,5.0,3,3,154.096,10
57.0,11.61,6,5.0,4,4,152.416666667,3
57.0,11.61,6,6.0,2,2,157.12,1
57.0,11.61,6,6.0,3,3,152.915,4
57.0,11.61,8,1.0,3,3,150.93,2
57.0,11.61,8,2.0,3,3,156.38,1
57.0,11.61,8,3.0,3,3,157.53,1
57.0,11.61,8,4.0,2,2,159.955,2
57.0,11.61,8,4.0,3,3,155.86,1
57.0,11.61,8,4.0,4,4,155.185,2
57.0,11.61,8,5.0,2,2,159.286666667,6
57.0,11.61,8,5.0,3,3,156.603333333,3
57.0,11.61,8,6.0,3,3,159.9,2
57.0,11.61,9,4.0,2,2,158.26,1
57.0,11.61,9,4.0,4,4,161.04,1
57.0,11.61,9,5.0,3,3,159.3275,4
58.0,5.0,1,5.0,3,3,61.105,2
58.0,5.0,1,6.0,1,1,61.61,1
58.0,5.0,4,3.0,3,3,61.366,5
58.0,5.0,4,4.0,1,1,61.67,3
58.0,5.0,4,4.0,2,2,62.47,1
58.0,5.0,4,4.0,3,3,61.81,18
58.0,5.0,4,5.0,1,1,62.87,7
58.0,5.0,4,5.0,2,2,62.55,2
58.0,5.0,4,5.0,3,3,62.38375,24
58.0,5.0,4,6.0,1,1,63.4358064516,31
58.0,5.0,4,6.0,2,2,62.6857142857,7
58.0,5.0,4,6.0,3,3,62.5359649123,57
58.0,5.0,4,6.0,4,4,61.9757142857,7
58.0,5.0,4,7.0,3,3,62.84,1
58.0,5.0,7,3.0,3,3,62.1,1
58.0,5.0,7,4.0,3,3,63.15,2
58.0,5.0,7,4.0,4,4,63.27,1
58.0,5.0,7,5.0,1,1,65.09,2
58.0,5.0,7,5.0,2,2,63.81,1
58.0,5.0,7,5.0,3,3,63.38,2
58.0,5.0,7,6.0,1,1,64.42,3
58.0,5.0,7,6.0,2,2,64.7466666667,3
