racecourse,age_cond,going,raceclass,distance,distance,wintime,count
2.0,2,9,5.0,10.87,10.87,161.32,1
2.0,2,9,6.0,6.0,6.0,77.65,1
2.0,2,9,6.0,7.23,7.23,99.36,2
2.0,3,2,1.0,10.0,10.0,124.02,1
2.0,3,2,2.0,5.0,5.0,58.15,1
2.0,3,2,3.0,5.0,5.0,57.92,2
2.0,3,2,3.0,6.0,6.0,70.25,1
2.0,3,2,3.0,7.0,7.0,85.345,2
2.0,3,2,3.0,7.23,7.23,88.22,1
2.0,3,2,3.0,8.0,8.0,98.17,1
2.0,3,2,3.0,10.0,10.0,126.03,1
2.0,3,2,3.0,15.0,15.0,196.09,2
2.0,3,2,4.0,6.0,6.0,71.275,2
2.0,3,2,4.0,7.0,7.0,86.29,2
2.0,3,2,4.0,7.23,7.23,89.05,3
2.0,3,2,4.0,8.0,8.0,99.97,2
2.0,3,2,4.0,9.09,9.09,111.1,2
2.0,3,2,4.0,10.0,10.0,128.424,5
2.0,3,2,5.0,5.0,5.0,58.01,2
2.0,3,2,5.0,6.0,6.0,70.94,3
2.0,3,2,5.0,9.09,9.09,113.9,1
2.0,3,2,5.0,10.0,10.0,127.71,1
2.0,3,2,5.0,13.06,13.06,171.945,2
2.0,3,2,6.0,5.0,5.0,58.7,1
2.0,3,2,6.0,7.0,7.0,87.97,1
2.0,3,2,6.0,7.23,7.23,88.68,1
2.0,3,2,6.0,8.0,8.0,99.705,2
2.0,3,2,6.0,10.87,10.87,138.335,2
2.0,3,2,6.0,13.06,13.06,171.88,1
2.0,3,3,1.0,5.0,5.0,57.9616666667,6
2.0,3,3,1.0,10.0,10.0,125.8225,4
2.0,3,3,1.0,10.87,10.87,136.755,2
2.0,3,3,2.0,5.0,5.0,57.87,1
2.0,3,3,2.0,6.0,6.0,70.489,10
2.0,3,3,2.0,8.0,8.0,99.9466666667,3
2.0,3,3,2.0,10.0,10.0,125.08,1
2.0,3,3,3.0,5.0,5.0,58.305,4
2.0,3,3,3.0,7.0,7.0,86.24,1
2.0,3,3,3.0,7.23,7.23,89.825,4
2.0,3,3,3.0,8.0,8.0,99.3875,8
2.0,3,3,3.0,10.0,10.0,127.1,4
2.0,3,3,3.0,13.06,13.06,170.572,5
2.0,3,3,3.0,15.0,15.0,198.04,1
2.0,3,3,4.0,5.0,5.0,58.2785714286,7
2.0,3,3,4.0,6.0,6.0,71.4788888889,9
2.0,3,3,4.0,7.0,7.0,86.775,2
2.0,3,3,4.0,7.23,7.23,90.302,5
2.0,3,3,4.0,8.0,8.0,100.13,3
2.0,3,3,4.0,10.0,10.0,127.55,5
2.0,3,3,4.0,17.48,17.48,230.375,2
2.0,3,3,5.0,5.0,5.0,58.99,2
2.0,3,3,5.0,6.0,6.0,71.7907142857,14
2.0,3,3,5.0,7.23,7.23,90.5781818182,11
2.0,3,3,5.0,8.0,8.0,100.818333333,6
2.0,3,3,5.0,9.09,9.09,111.486666667,3
2.0,3,3,5.0,10.0,10.0,128.93875,8
2.0,3,3,5.0,10.87,10.87,140.136666667,3
2.0,3,3,5.0,13.06,13.06,174.688571429,7
2.0,3,3,5.0,15.0,15.0,200.86,1
2.0,3,3,6.0,5.0,5.0,59.01375,8
2.0,3,3,6.0,6.0,6.0,71.866,5
2.0,3,3,6.0,7.23,7.23,91.3516666667,12
2.0,3,3,6.0,8.0,8.0,100.758,10
2.0,3,3,6.0,9.09,9.09,116.57,1
2.0,3,3,6.0,10.0,10.0,128.615,2
2.0,3,3,6.0,10.87,10.87,138.37,1
2.0,3,3,6.0,13.06,13.06,174.035,2
2.0,3,5,1.0,5.0,5.0,59.225,2
2.0,3,5,1.0,10.0,10.0,127.31,4
2.0,3,5,1.0,10.87,10.87,137.81,1
2.0,3,5,2.0,5.0,5.0,58.59,1
2.0,3,5,2.0,6.0,6.0,71.20625,8
2.0,3,5,2.0,7.23,7.23,90.2,1
2.0,3,5,2.0,8.0,8.0,100.09,5
2.0,3,5,2.0,10.0,10.0,129.253333333,3
2.0,3,5,3.0,5.0,5.0,58.812,5
2.0,3,5,3.0,6.0,6.0,73.06,1
2.0,3,5,3.0,7.23,7.23,90.98875,8
2.0,3,5,3.0,8.0,8.0,101.51,3
2.0,3,5,3.0,10.0,10.0,131.2575,4
2.0,3,5,3.0,13.06,13.06,179.095,4
2.0,3,5,3.0,17.48,17.48,229.53,1
2.0,3,5,4.0,5.0,5.0,59.06,7
2.0,3,5,4.0,6.0,6.0,72.3655555556,9
2.0,3,5,4.0,7.23,7.23,91.649,10
2.0,3,5,4.0,8.0,8.0,101.818666667,15
2.0,3,5,4.0,9.09,9.09,115.23,1
2.0,3,5,4.0,10.0,10.0,130.208571429,14
2.0,3,5,4.0,17.48,17.48,230.77,1
2.0,3,5,5.0,5.0,5.0,59.865,8
2.0,3,5,5.0,6.0,6.0,72.5704545455,22
2.0,3,5,5.0,7.23,7.23,92.2605555556,18
2.0,3,5,5.0,8.0,8.0,102.16,4
2.0,3,5,5.0,9.09,9.09,117.66375,8
2.0,3,5,5.0,10.0,10.0,130.12,14
2.0,3,5,5.0,10.87,10.87,143.585,2
2.0,3,5,5.0,13.06,13.06,176.34,6
2.0,3,5,5.0,15.0,15.0,204.08,2
2.0,3,5,6.0,5.0,5.0,58.7725,4
2.0,3,5,6.0,6.0,6.0,72.4016666667,6
2.0,3,5,6.0,7.23,7.23,92.112,20
2.0,3,5,6.0,8.0,8.0,103.00375,8
2.0,3,5,6.0,9.09,9.09,118.36,1
2.0,3,5,6.0,10.0,10.0,132.885,2
2.0,3,5,6.0,10.87,10.87,143.21,2
2.0,3,5,6.0,13.06,13.06,177.678333333,6
2.0,3,5,6.0,15.0,15.0,202.13,1
2.0,3,6,1.0,5.0,5.0,59.795,2
2.0,3,6,1.0,6.0,6.0,73.9,1
2.0,3,6,1.0,10.0,10.0,131.75,3
2.0,3,6,1.0,10.87,10.87,143.08,1
2.0,3,6,2.0,5.0,5.0,59.93,3
2.0,3,6,2.0,6.0,6.0,73.565,6
2.0,3,6,2.0,8.0,8.0,103.96,2
2.0,3,6,2.0,10.0,10.0,132.186666667,3
2.0,3,6,2.0,17.48,17.48,245.91,1
2.0,3,6,3.0,5.0,5.0,60.3,2
2.0,3,6,3.0,6.0,6.0,73.11,1
2.0,3,6,3.0,7.0,7.0,88.57,1
2.0,3,6,3.0,7.23,7.23,94.35,4
2.0,3,6,3.0,8.0,8.0,102.96,1
2.0,3,6,3.0,10.0,10.0,132.42,1
2.0,3,6,3.0,13.06,13.06,178.044,5
2.0,3,6,4.0,5.0,5.0,59.9633333333,3
2.0,3,6,4.0,6.0,6.0,73.58,5
2.0,3,6,4.0,7.23,7.23,94.03,3
2.0,3,6,4.0,8.0,8.0,105.286,10
2.0,3,6,4.0,9.09,9.09,121.36,1
2.0,3,6,4.0,10.0,10.0,135.114,5
2.0,3,6,5.0,5.0,5.0,60.56,2
2.0,3,6,5.0,6.0,6.0,73.8014285714,7
2.0,3,6,5.0,7.23,7.23,94.4042857143,7
2.0,3,6,5.0,8.0,8.0,103.546666667,3
2.0,3,6,5.0,9.09,9.09,118.223333333,3
2.0,3,6,5.0,10.0,10.0,133.572857143,7
2.0,3,6,5.0,13.06,13.06,182.042,5
2.0,3,6,6.0,5.0,5.0,60.662,5
2.0,3,6,6.0,6.0,6.0,74.3,3
2.0,3,6,6.0,7.0,7.0,92.23,1
2.0,3,6,6.0,7.23,7.23,95.2777777778,9
2.0,3,6,6.0,8.0,8.0,104.965,6
2.0,3,6,6.0,10.0,10.0,133.985,2
2.0,3,6,6.0,10.87,10.87,146.24,2
2.0,3,6,6.0,13.06,13.06,183.24,1
2.0,3,6,6.0,15.0,15.0,206.15,1
2.0,3,8,1.0,5.0,5.0,61.27,1
2.0,3,8,1.0,6.0,6.0,76.15,1
2.0,3,8,1.0,8.0,8.0,108.63,1
2.0,3,8,1.0,10.0,10.0,134.626666667,3
2.0,3,8,1.0,10.87,10.87,147.85,1
2.0,3,8,2.0,6.0,6.0,74.2683333333,6
2.0,3,8,2.0,7.23,7.23,98.04,1
2.0,3,8,2.0,8.0,8.0,104.82,2
2.0,3,8,2.0,10.0,10.0,135.29,1
2.0,3,8,2.0,13.06,13.06,186.94,1
2.0,3,8,3.0,5.0,5.0,62.2,1
2.0,3,8,3.0,6.0,6.0,74.15,1
2.0,3,8,3.0,7.0,7.0,89.86,1
2.0,3,8,3.0,7.23,7.23,94.3733333333,3
2.0,3,8,3.0,8.0,8.0,104.72,2
2.0,3,8,3.0,10.0,10.0,133.725,2
2.0,3,8,3.0,13.06,13.06,184.034,5
2.0,3,8,4.0,5.0,5.0,61.51,2
2.0,3,8,4.0,6.0,6.0,75.7066666667,3
2.0,3,8,4.0,7.0,7.0,91.37,1
2.0,3,8,4.0,7.23,7.23,97.13,3
2.0,3,8,4.0,8.0,8.0,105.888,5
2.0,3,8,4.0,9.09,9.09,127.5,1
2.0,3,8,4.0,10.0,10.0,136.946666667,3
2.0,3,8,4.0,17.48,17.48,240.11,1
2.0,3,8,5.0,5.0,5.0,61.62,3
2.0,3,8,5.0,6.0,6.0,75.69875,8
2.0,3,8,5.0,7.23,7.23,96.218,10
2.0,3,8,5.0,8.0,8.0,108.9125,4
2.0,3,8,5.0,9.09,9.09,122.4575,4
2.0,3,8,5.0,10.0,10.0,139.228,5
2.0,3,8,5.0,10.87,10.87,148.33,1
2.0,3,8,5.0,13.06,13.06,186.8725,4
2.0,3,8,6.0,5.0,5.0,61.905,4
2.0,3,8,6.0,6.0,6.0,76.3,5
2.0,3,8,6.0,7.23,7.23,96.6957142857,7
2.0,3,8,6.0,8.0,8.0,105.19,2
2.0,3,8,6.0,9.09,9.09,120.69,2
2.0,3,8,6.0,13.06,13.06,184.66,2
2.0,3,8,6.0,15.0,15.0,210.0,1
2.0,3,9,1.0,10.0,10.0,140.34,1
2.0,3,9,2.0,6.0,6.0,75.575,2
2.0,3,9,2.0,8.0,8.0,106.52,2
2.0,3,9,3.0,5.0,5.0,62.82,2
2.0,3,9,3.0,7.23,7.23,98.865,2
2.0,3,9,3.0,8.0,8.0,110.945,6
2.0,3,9,3.0,9.0,9.0,134.52,1
2.0,3,9,3.0,10.0,10.0,141.81,3
2.0,3,9,3.0,13.06,13.06,193.726666667,3
2.0,3,9,3.0,15.0,15.0,225.97,1
2.0,3,9,4.0,5.0,5.0,62.415,2
2.0,3,9,4.0,6.0,6.0,78.306,5
2.0,3,9,4.0,7.23,7.23,99.025,2
2.0,3,9,4.0,8.0,8.0,110.6,2
2.0,3,9,4.0,9.09,9.09,130.584,5
2.0,3,9,4.0,10.0,10.0,143.528,5
2.0,3,9,4.0,15.0,15.0,217.426666667,3
2.0,3,9,5.0,6.0,6.0,77.8785714286,7
2.0,3,9,5.0,7.23,7.23,99.8828571429,7
2.0,3,9,5.0,9.0,9.0,136.07,1
2.0,3,9,5.0,9.09,9.09,135.03,1
2.0,3,9,5.0,10.0,10.0,140.883333333,3
2.0,3,9,5.0,17.48,17.48,247.51,1
2.0,3,9,6.0,5.0,5.0,63.8233333333,3
2.0,3,9,6.0,6.0,6.0,79.79,1
2.0,3,9,6.0,7.23,7.23,99.454,5
2.0,3,9,6.0,8.0,8.0,110.59,5
2.0,3,9,6.0,9.0,9.0,131.98,1
2.0,3,9,6.0,9.09,9.09,129.842,10
2.0,3,9,6.0,10.0,10.0,137.91,1
2.0,4,2,5.0,10.0,10.0,127.01,1
2.0,4,2,5.0,13.06,13.06,170.23,1
2.0,4,3,2.0,8.0,8.0,100.285,2
2.0,4,3,3.0,5.0,5.0,57.4733333333,3
2.0,4,3,3.0,10.0,10.0,128.185,2
2.0,4,3,3.0,13.06,13.06,170.116666667,3
2.0,4,3,3.0,17.48,17.48,227.72,1
2.0,4,3,4.0,5.0,5.0,59.23,1
2.0,4,3,4.0,7.23,7.23,88.9266666667,6
2.0,4,3,4.0,8.0,8.0,100.57,1
2.0,4,3,4.0,10.0,10.0,127.31,2
2.0,4,3,4.0,13.06,13.06,170.7,1
2.0,4,3,4.0,17.48,17.48,231.53,1
2.0,4,3,5.0,8.0,8.0,100.296666667,6
2.0,4,3,5.0,9.09,9.09,118.3,1
2.0,4,3,5.0,10.0,10.0,128.3,2
2.0,4,3,5.0,10.87,10.87,137.46,1
2.0,4,3,5.0,13.06,13.06,170.5075,4
2.0,4,3,6.0,5.0,5.0,60.05,2
2.0,4,3,6.0,6.0,6.0,72.085,2
2.0,4,3,6.0,7.23,7.23,91.77,2
2.0,4,3,6.0,8.0,8.0,100.07,2
2.0,4,3,6.0,9.09,9.09,116.08,3
2.0,4,3,6.0,10.0,10.0,127.715,2
2.0,4,3,6.0,13.06,13.06,172.09,1
2.0,4,3,6.0,15.0,15.0,199.323333333,6
2.0,4,5,2.0,8.0,8.0,98.95,1
2.0,4,5,3.0,7.23,7.23,92.33,1
2.0,4,5,3.0,10.0,10.0,125.105,2
2.0,4,5,3.0,13.06,13.06,170.82,1
2.0,4,5,4.0,5.0,5.0,59.61,1
2.0,4,5,4.0,7.23,7.23,90.9733333333,3
2.0,4,5,4.0,8.0,8.0,100.39,2
2.0,4,5,4.0,9.09,9.09,116.83,3
2.0,4,5,4.0,10.0,10.0,127.01,1
2.0,4,5,4.0,15.0,15.0,195.13,1
2.0,4,5,4.0,17.48,17.48,233.54,1
2.0,4,5,5.0,5.0,5.0,58.59,1
2.0,4,5,5.0,6.0,6.0,74.78,1
2.0,4,5,5.0,7.23,7.23,91.1,1
2.0,4,5,5.0,8.0,8.0,101.37,4
2.0,4,5,5.0,9.0,9.0,115.73,1
2.0,4,5,5.0,9.09,9.09,114.84,2
2.0,4,5,5.0,10.0,10.0,130.18,1
2.0,4,5,5.0,13.06,13.06,174.658888889,9
2.0,4,5,6.0,5.0,5.0,60.486,5
2.0,4,5,6.0,6.0,6.0,73.01,3
2.0,4,5,6.0,7.23,7.23,92.3,1
2.0,4,5,6.0,8.0,8.0,103.1625,4
2.0,4,5,6.0,9.0,9.0,115.46,1
2.0,4,5,6.0,9.09,9.09,115.82875,8
2.0,4,5,6.0,10.0,10.0,129.3475,4
2.0,4,5,6.0,13.06,13.06,175.48,3
2.0,4,5,6.0,15.0,15.0,203.112,5
2.0,4,5,7.0,5.0,5.0,60.36,1
2.0,4,6,3.0,5.0,5.0,59.22,1
2.0,4,6,3.0,8.0,8.0,102.85,1
2.0,4,6,3.0,13.06,13.06,177.73,1
2.0,4,6,4.0,5.0,5.0,59.93,1
2.0,4,6,4.0,7.23,7.23,92.29,1
2.0,4,6,4.0,9.09,9.09,117.46,1
2.0,4,6,4.0,10.0,10.0,132.54,2
2.0,4,6,5.0,6.0,6.0,73.54,1
2.0,4,6,5.0,7.23,7.23,93.63,1
2.0,4,6,5.0,8.0,8.0,102.66,2
2.0,4,6,5.0,13.06,13.06,177.715,2
2.0,4,6,5.0,17.48,17.48,246.755,2
2.0,4,6,6.0,5.0,5.0,61.15,2
2.0,4,6,6.0,7.23,7.23,93.43,1
2.0,4,6,6.0,8.0,8.0,105.39,1
2.0,4,6,6.0,9.09,9.09,117.76,2
2.0,4,6,6.0,10.0,10.0,133.1025,4
2.0,4,6,6.0,13.06,13.06,183.56,1
2.0,4,6,6.0,15.0,15.0,204.932,5
2.0,4,8,3.0,5.0,5.0,61.98,2
2.0,4,8,3.0,8.0,8.0,103.96,1
2.0,4,8,3.0,13.06,13.06,182.24,1
2.0,4,8,3.0,17.48,17.48,239.51,1
2.0,4,8,4.0,7.23,7.23,94.3533333333,3
2.0,4,8,4.0,9.09,9.09,124.43,1
2.0,4,8,4.0,10.0,10.0,134.656666667,3
2.0,4,8,5.0,8.0,8.0,105.4475,4
2.0,4,8,5.0,10.0,10.0,133.11,1
2.0,4,8,5.0,13.06,13.06,182.25,1
2.0,4,8,6.0,5.0,5.0,61.68,2
2.0,4,8,6.0,6.0,6.0,76.99,4
2.0,4,8,6.0,7.23,7.23,96.235,2
2.0,4,8,6.0,8.0,8.0,108.33,3
2.0,4,8,6.0,9.09,9.09,123.255,2
2.0,4,8,6.0,10.0,10.0,136.09,2
2.0,4,8,6.0,13.06,13.06,185.59,1
2.0,4,8,6.0,15.0,15.0,211.216666667,3
2.0,4,9,3.0,6.0,6.0,76.94,1
2.0,4,9,3.0,17.48,17.48,247.53,1
2.0,4,9,4.0,17.48,17.48,258.74,1
2.0,4,9,5.0,6.0,6.0,76.43,1
2.0,4,9,6.0,8.0,8.0,110.78,2
2.0,4,9,6.0,10.0,10.0,139.78,1
2.0,4,9,6.0,13.06,13.06,189.06,1
4.0,1,2,2.0,8.02,8.02,100.74,1
4.0,1,2,3.0,5.05,5.05,61.14,1
4.0,1,2,3.0,8.02,8.02,100.3,1
4.0,1,2,4.0,5.05,5.05,61.4985,20
4.0,1,2,4.0,5.73,5.73,71.0111111111,9
4.0,1,2,4.0,8.02,8.02,101.177142857,7
4.0,1,2,4.0,10.21,10.21,130.085,2
4.0,1,2,5.0,5.05,5.05,62.0392,25
4.0,1,2,5.0,5.73,5.73,71.1430769231,26
4.0,1,2,5.0,8.02,8.02,100.6625,4
4.0,1,2,5.0,10.21,10.21,129.9375,4
4.0,1,2,6.0,5.05,5.05,62.46,20
4.0,1,2,6.0,5.73,5.73,71.2635294118,17
4.0,1,3,3.0,8.02,8.02,100.47,1
4.0,1,3,4.0,5.05,5.05,62.6625,16
4.0,1,3,4.0,5.73,5.73,71.93,4
4.0,1,3,4.0,8.02,8.02,101.09,1
4.0,1,3,4.0,10.21,10.21,132.33,1
4.0,1,3,5.0,5.05,5.05,62.52,18
4.0,1,3,5.0,5.73,5.73,71.3186363636,22
4.0,1,3,5.0,8.02,8.02,100.852,5
4.0,1,3,5.0,10.21,10.21,131.456,5
4.0,1,3,6.0,5.05,5.05,62.6527272727,22
4.0,1,3,6.0,5.73,5.73,71.612,5
4.0,1,5,3.0,5.05,5.05,62.76,1
4.0,1,5,3.0,5.73,5.73,72.805,2
4.0,1,5,3.0,8.02,8.02,104.1775,4
4.0,1,5,3.0,10.21,10.21,132.12,1
4.0,1,5,4.0,5.05,5.05,63.1888888889,9
4.0,1,5,4.0,5.73,5.73,71.255,6
4.0,1,5,4.0,8.02,8.02,103.565,2
4.0,1,5,4.0,10.21,10.21,132.67,1
4.0,1,5,5.0,5.05,5.05,62.762,20
4.0,1,5,5.0,5.73,5.73,72.2305882353,17
4.0,1,5,5.0,8.02,8.02,102.335,12
4.0,1,5,5.0,10.21,10.21,132.86,3
4.0,1,5,6.0,5.05,5.05,63.9721052632,19
4.0,1,5,6.0,5.73,5.73,72.9866666667,3
4.0,1,6,4.0,5.05,5.05,64.942,5
4.0,1,6,4.0,5.73,5.73,73.37,5
4.0,1,6,5.0,5.05,5.05,63.988125,16
4.0,1,6,5.0,5.73,5.73,73.33875,8
4.0,1,6,5.0,8.02,8.02,104.95,6
4.0,1,6,5.0,10.21,10.21,134.06,3
4.0,1,6,6.0,5.05,5.05,64.8875,8
4.0,1,6,6.0,5.73,5.73,73.6733333333,3
4.0,1,8,3.0,5.05,5.05,65.25,1
4.0,1,8,3.0,8.02,8.02,107.905,2
4.0,1,8,4.0,5.05,5.05,65.48,2
4.0,1,8,5.0,5.05,5.05,65.1816666667,6
4.0,1,8,5.0,5.73,5.73,72.975,2
4.0,1,8,5.0,8.02,8.02,107.8,2
4.0,1,8,5.0,10.21,10.21,136.54,2
4.0,1,8,6.0,5.05,5.05,65.875,2
4.0,1,9,5.0,5.05,5.05,65.48,1
4.0,1,9,5.0,5.73,5.73,75.44,2
4.0,1,9,5.0,8.02,8.02,108.25,1
4.0,1,9,6.0,5.05,5.05,65.61,1
4.0,2,2,2.0,8.02,8.02,97.39,1
4.0,2,2,2.0,10.21,10.21,129.72,1
4.0,2,2,3.0,5.05,5.05,60.8366666667,3
4.0,2,2,3.0,5.73,5.73,70.2766666667,3
4.0,2,2,3.0,10.21,10.21,127.3,2
4.0,2,2,3.0,11.65,11.65,150.815,2
4.0,2,2,4.0,5.05,5.05,61.017,10
4.0,2,2,4.0,5.73,5.73,70.08,3
4.0,2,2,4.0,8.02,8.02,99.908,5
4.0,2,2,4.0,10.21,10.21,130.106666667,6
4.0,2,2,4.0,11.65,11.65,148.1475,4
4.0,2,2,4.0,13.1,13.1,169.42,1
4.0,2,2,5.0,5.05,5.05,61.2657142857,14
4.0,2,2,5.0,5.73,5.73,70.73,9
4.0,2,2,5.0,8.02,8.02,100.212727273,11
4.0,2,2,5.0,10.21,10.21,129.472777778,18
4.0,2,2,5.0,11.65,11.65,148.776923077,13
4.0,2,2,5.0,13.1,13.1,168.73,1
4.0,2,2,6.0,5.05,5.05,61.976,5
4.0,2,2,6.0,5.73,5.73,70.8233333333,6
4.0,2,2,6.0,8.02,8.02,100.995757576,33
4.0,2,2,6.0,10.21,10.21,130.119,10
4.0,2,2,6.0,11.65,11.65,149.754444444,9
4.0,2,2,6.0,13.1,13.1,173.59,1
4.0,2,3,2.0,10.21,10.21,130.47,1
4.0,2,3,3.0,5.73,5.73,68.99,1
4.0,2,3,3.0,8.02,8.02,98.47,1
4.0,2,3,3.0,10.21,10.21,128.3,1
4.0,2,3,4.0,5.05,5.05,61.3325,4
4.0,2,3,4.0,5.73,5.73,70.275,2
4.0,2,3,4.0,8.02,8.02,99.99,4
4.0,2,3,4.0,10.21,10.21,130.04,7
4.0,2,3,4.0,11.65,11.65,149.83,2
4.0,2,3,5.0,5.05,5.05,61.88,10
4.0,2,3,5.0,5.73,5.73,70.87875,8
4.0,2,3,5.0,8.02,8.02,101.048888889,9
4.0,2,3,5.0,10.21,10.21,129.45,11
4.0,2,3,5.0,11.65,11.65,150.339166667,12
4.0,2,3,5.0,13.1,13.1,173.075,2
4.0,2,3,6.0,5.05,5.05,61.98,6
4.0,2,3,6.0,5.73,5.73,71.34,8
4.0,2,3,6.0,8.02,8.02,100.512727273,11
4.0,2,3,6.0,10.21,10.21,130.747777778,9
4.0,2,3,6.0,11.65,11.65,150.385833333,12
4.0,2,5,2.0,10.21,10.21,132.89,1
4.0,2,5,3.0,5.73,5.73,70.42,1
4.0,2,5,3.0,8.02,8.02,102.64,3
4.0,2,5,3.0,10.21,10.21,130.7,1
4.0,2,5,3.0,11.65,11.65,150.945,2
4.0,2,5,4.0,5.05,5.05,62.5775,4
4.0,2,5,4.0,5.73,5.73,70.9166666667,3
4.0,2,5,4.0,8.02,8.02,101.935,2
4.0,2,5,4.0,10.21,10.21,131.754,5
4.0,2,5,4.0,11.65,11.65,150.35,4
4.0,2,5,5.0,5.05,5.05,62.8070588235,17
4.0,2,5,5.0,5.73,5.73,72.09,4
4.0,2,5,5.0,8.02,8.02,103.19,5
4.0,2,5,5.0,10.21,10.21,131.977,10
4.0,2,5,5.0,11.65,11.65,150.968571429,7
4.0,2,5,5.0,17.15,17.15,233.224,5
4.0,2,5,6.0,5.05,5.05,63.4825,4
4.0,2,5,6.0,5.73,5.73,72.025,4
4.0,2,5,6.0,8.02,8.02,102.71,13
4.0,2,5,6.0,10.21,10.21,133.503333333,3
4.0,2,5,6.0,11.65,11.65,151.48,1
4.0,2,6,2.0,10.21,10.21,134.975,2
4.0,2,6,3.0,5.73,5.73,73.26,1
4.0,2,6,3.0,8.02,8.02,107.53,1
4.0,2,6,4.0,5.05,5.05,63.0033333333,3
4.0,2,6,4.0,8.02,8.02,103.596666667,3
4.0,2,6,4.0,10.21,10.21,135.05,7
4.0,2,6,4.0,11.65,11.65,153.62,3
4.0,2,6,5.0,5.05,5.05,63.6133333333,6
4.0,2,6,5.0,5.73,5.73,72.4625,4
4.0,2,6,5.0,8.02,8.02,104.162,5
4.0,2,6,5.0,10.21,10.21,136.086,5
4.0,2,6,5.0,11.65,11.65,156.128333333,6
4.0,2,6,5.0,13.1,13.1,179.33,1
4.0,2,6,5.0,17.15,17.15,236.57,1
4.0,2,6,6.0,5.05,5.05,63.8766666667,3
4.0,2,6,6.0,5.73,5.73,73.2,3
4.0,2,6,6.0,8.02,8.02,104.851428571,7
4.0,2,6,6.0,11.65,11.65,154.68,3
4.0,2,8,3.0,17.15,17.15,245.33,1
4.0,2,8,4.0,11.65,11.65,160.04,1
4.0,2,8,5.0,5.05,5.05,64.445,2
4.0,2,8,5.0,5.73,5.73,73.02,1
4.0,2,8,5.0,8.02,8.02,105.293333333,3
4.0,2,8,5.0,10.21,10.21,138.765,2
4.0,2,8,5.0,11.65,11.65,153.67,1
4.0,2,8,5.0,13.1,13.1,177.415,2
4.0,2,8,5.0,17.15,17.15,246.24,1
4.0,2,8,6.0,5.05,5.05,66.26,1
4.0,2,8,6.0,5.73,5.73,75.99,1
4.0,2,8,6.0,8.02,8.02,104.365,2
4.0,2,8,6.0,10.21,10.21,136.465,2
4.0,2,8,6.0,11.65,11.65,157.69,1
4.0,2,9,5.0,17.15,17.15,246.97,1
4.0,2,9,6.0,8.02,8.02,109.24,1
4.0,3,2,1.0,5.05,5.05,59.8533333333,3
4.0,3,2,1.0,8.02,8.02,97.9066666667,3
4.0,3,2,2.0,17.15,17.15,227.59,1
4.0,3,2,3.0,5.73,5.73,69.35,4
4.0,3,2,3.0,8.02,8.02,98.5025,4
4.0,3,2,3.0,11.65,11.65,148.786666667,3
4.0,3,2,3.0,13.1,13.1,168.37,1
4.0,3,2,4.0,5.05,5.05,60.8122222222,9
4.0,3,2,4.0,5.73,5.73,69.8364705882,17
4.0,3,2,4.0,8.02,8.02,99.558,15
4.0,3,2,4.0,10.21,10.21,128.835,6
4.0,3,2,4.0,11.65,11.65,149.43,7
4.0,3,2,4.0,13.1,13.1,170.165,2
4.0,3,2,4.0,17.15,17.15,233.35,1
4.0,3,2,5.0,5.05,5.05,61.43,8
4.0,3,2,5.0,5.73,5.73,70.3792592593,27
4.0,3,2,5.0,8.02,8.02,99.855,16
4.0,3,2,5.0,10.21,10.21,128.838666667,15
4.0,3,2,5.0,11.65,11.65,149.393636364,11
4.0,3,2,5.0,13.1,13.1,170.572,5
4.0,3,2,5.0,17.15,17.15,228.52,5
4.0,3,2,6.0,5.05,5.05,61.7927777778,18
4.0,3,2,6.0,5.73,5.73,70.6376470588,17
4.0,3,2,6.0,8.02,8.02,99.64875,8
4.0,3,2,6.0,10.21,10.21,129.518333333,12
4.0,3,2,6.0,11.65,11.65,148.675,2
4.0,3,2,6.0,13.1,13.1,171.562,5
4.0,3,2,6.0,17.15,17.15,230.43,1
4.0,3,2,7.0,8.02,8.02,100.72,1
4.0,3,3,1.0,5.05,5.05,60.495,2
4.0,3,3,1.0,8.02,8.02,99.3725,4
4.0,3,3,2.0,17.15,17.15,232.37,1
4.0,3,3,3.0,5.05,5.05,61.05,2
4.0,3,3,3.0,5.73,5.73,70.16,1
4.0,3,3,3.0,8.02,8.02,99.03,1
4.0,3,3,3.0,10.21,10.21,128.42,1
4.0,3,3,3.0,11.65,11.65,148.2,2
4.0,3,3,4.0,5.05,5.05,61.59,5
4.0,3,3,4.0,5.73,5.73,70.5371428571,14
4.0,3,3,4.0,8.02,8.02,100.01,8
4.0,3,3,4.0,10.21,10.21,129.12,4
4.0,3,3,4.0,11.65,11.65,148.494,5
4.0,3,3,4.0,13.1,13.1,169.44,3
4.0,3,3,5.0,5.05,5.05,61.7266666667,6
4.0,3,3,5.0,5.73,5.73,70.6339393939,33
4.0,3,3,5.0,8.02,8.02,100.597777778,18
4.0,3,3,5.0,10.21,10.21,129.5,10
4.0,3,3,5.0,11.65,11.65,149.87,8
4.0,3,3,5.0,13.1,13.1,172.6025,8
4.0,3,3,5.0,17.15,17.15,226.406666667,3
4.0,3,3,6.0,5.05,5.05,62.088,10
4.0,3,3,6.0,5.73,5.73,71.5522222222,9
4.0,3,3,6.0,8.02,8.02,101.496666667,6
4.0,3,3,6.0,10.21,10.21,131.058333333,6
