distance,raceclass,age_cond,going,racecourse,racecourse,wintime,count
12.02,5.0,3,5,34.0,34.0,156.126666667,3
12.02,5.0,3,6,34.0,34.0,159.196666667,3
12.02,5.0,3,8,34.0,34.0,165.9,3
12.02,5.0,3,9,34.0,34.0,169.49,1
12.02,5.0,4,3,34.0,34.0,155.91,3
12.02,5.0,4,5,34.0,34.0,159.302,5
12.02,5.0,4,6,34.0,34.0,162.2,2
12.02,5.0,4,8,34.0,34.0,165.6,1
12.02,5.0,4,9,34.0,34.0,169.096666667,6
12.04,1.0,4,3,41.0,41.0,158.36,5
12.04,1.0,4,5,41.0,41.0,158.0625,4
12.04,1.0,4,6,41.0,41.0,161.92,1
12.04,1.0,4,9,41.0,41.0,169.0,1
12.04,2.0,3,5,41.0,41.0,162.16,1
12.04,3.0,3,2,41.0,41.0,156.18,2
12.04,3.0,3,3,41.0,41.0,157.4075,12
12.04,3.0,3,5,41.0,41.0,159.512857143,7
12.04,3.0,3,6,41.0,41.0,161.6925,4
12.04,4.0,2,2,41.0,41.0,159.09,1
12.04,4.0,2,3,41.0,41.0,159.134285714,7
12.04,4.0,2,5,41.0,41.0,160.33,2
12.04,4.0,2,6,41.0,41.0,166.77,1
12.04,4.0,2,8,41.0,41.0,170.51,2
12.04,4.0,2,9,41.0,41.0,173.77,1
12.04,4.0,3,3,41.0,41.0,160.7775,8
12.04,4.0,3,5,41.0,41.0,160.788,5
12.04,4.0,3,6,41.0,41.0,162.29,1
12.04,4.0,4,2,41.0,41.0,159.16,1
12.04,4.0,4,3,41.0,41.0,158.4475,4
12.04,4.0,4,5,41.0,41.0,160.7,2
12.04,4.0,4,6,41.0,41.0,162.31,2
12.04,4.0,4,8,41.0,41.0,164.76,1
12.04,5.0,2,2,41.0,41.0,157.09,1
12.04,5.0,2,3,41.0,41.0,159.491052632,19
12.04,5.0,2,5,41.0,41.0,160.828888889,9
12.04,5.0,2,6,41.0,41.0,165.384,5
12.04,5.0,2,8,41.0,41.0,166.015,6
12.04,5.0,2,9,41.0,41.0,171.71,2
12.04,5.0,3,2,41.0,41.0,157.88,4
12.04,5.0,3,3,41.0,41.0,158.534736842,19
12.04,5.0,3,5,41.0,41.0,160.113333333,12
12.04,5.0,3,6,41.0,41.0,162.312,5
12.04,5.0,3,8,41.0,41.0,166.436666667,3
12.04,5.0,3,9,41.0,41.0,171.98,4
12.04,5.0,4,3,41.0,41.0,158.67,3
12.04,5.0,4,6,41.0,41.0,165.935,2
12.04,5.0,4,8,41.0,41.0,172.17,1
12.04,5.0,4,9,41.0,41.0,173.67,1
12.04,6.0,2,2,41.0,41.0,159.09,2
12.04,6.0,2,3,41.0,41.0,160.86,2
12.04,6.0,2,5,41.0,41.0,162.11,1
12.04,6.0,2,8,41.0,41.0,172.386666667,3
12.04,6.0,3,2,41.0,41.0,155.3,1
12.04,6.0,3,3,41.0,41.0,158.455,2
12.04,6.0,3,5,41.0,41.0,163.69,1
12.04,6.0,3,6,41.0,41.0,166.84,2
12.04,6.0,3,9,41.0,41.0,170.71,1
12.05,1.0,2,2,16.0,16.0,153.27,1
12.05,1.0,2,3,16.0,16.0,154.2325,12
12.05,1.0,2,5,16.0,16.0,157.2625,12
12.05,1.0,2,6,16.0,16.0,160.5,4
12.05,1.0,2,8,16.0,16.0,163.26,2
12.05,1.0,4,3,16.0,16.0,154.761666667,6
12.05,1.0,4,5,16.0,16.0,157.126,5
12.05,1.0,4,6,16.0,16.0,160.07,3
12.05,1.0,4,8,16.0,16.0,165.01,1
12.05,2.0,2,3,43.0,43.0,153.76,1
12.05,2.0,2,5,16.0,16.0,159.8,1
12.05,2.0,2,5,43.0,43.0,156.63,3
12.05,2.0,2,6,43.0,43.0,157.66,1
12.05,2.0,2,9,43.0,43.0,159.95,1
12.05,2.0,3,3,43.0,43.0,154.36,1
12.05,2.0,4,2,16.0,16.0,155.11,1
12.05,2.0,4,3,16.0,16.0,155.54375,8
12.05,2.0,4,5,16.0,16.0,158.058,5
12.05,2.0,4,5,43.0,43.0,154.73,1
12.05,2.0,4,6,16.0,16.0,160.365,2
12.05,2.0,4,6,43.0,43.0,157.74,1
12.05,3.0,2,3,43.0,43.0,158.04,1
12.05,3.0,2,6,43.0,43.0,160.225,2
12.05,3.0,2,8,43.0,43.0,162.18,1
12.05,3.0,3,3,16.0,16.0,159.68,3
12.05,3.0,3,3,43.0,43.0,153.34,1
12.05,3.0,3,5,16.0,16.0,162.826666667,3
12.05,3.0,3,8,16.0,16.0,171.85,1
12.05,3.0,3,9,43.0,43.0,167.41,1
12.05,3.0,4,3,43.0,43.0,153.3675,4
12.05,3.0,4,5,16.0,16.0,159.388333333,6
12.05,3.0,4,5,43.0,43.0,156.82,1
12.05,3.0,4,6,16.0,16.0,162.403333333,3
12.05,3.0,4,6,43.0,43.0,159.76,2
12.05,3.0,4,8,16.0,16.0,172.66,1
12.05,4.0,2,2,43.0,43.0,157.43,1
12.05,4.0,2,3,16.0,16.0,157.6975,4
12.05,4.0,2,3,43.0,43.0,154.745555556,9
12.05,4.0,2,5,16.0,16.0,158.506666667,3
12.05,4.0,2,5,43.0,43.0,156.0375,8
12.05,4.0,2,6,16.0,16.0,162.8,1
12.05,4.0,2,6,43.0,43.0,159.12,2
12.05,4.0,2,8,43.0,43.0,160.995,2
12.05,4.0,2,9,43.0,43.0,166.72,1
12.05,4.0,3,3,16.0,16.0,158.156,5
12.05,4.0,3,3,43.0,43.0,155.63,4
12.05,4.0,3,5,16.0,16.0,160.18,2
12.05,4.0,3,5,43.0,43.0,154.93,1
12.05,4.0,3,6,16.0,16.0,163.0375,4
12.05,4.0,3,9,16.0,16.0,168.23,1
12.05,4.0,4,3,16.0,16.0,161.241818182,11
12.05,4.0,4,5,16.0,16.0,161.427,10
12.05,4.0,4,6,16.0,16.0,164.2,8
12.05,4.0,4,8,16.0,16.0,166.89,1
12.05,5.0,2,3,16.0,16.0,158.745,2
12.05,5.0,2,5,16.0,16.0,163.64,1
12.05,5.0,2,5,43.0,43.0,157.436666667,3
12.05,5.0,2,6,43.0,43.0,160.86,3
12.05,5.0,2,8,43.0,43.0,163.97,1
12.05,5.0,2,9,43.0,43.0,166.34,1
12.05,5.0,3,3,16.0,16.0,159.04,8
12.05,5.0,3,3,43.0,43.0,155.5,9
12.05,5.0,3,5,16.0,16.0,160.249285714,14
12.05,5.0,3,5,43.0,43.0,156.788666667,15
12.05,5.0,3,6,16.0,16.0,163.432,10
12.05,5.0,3,6,43.0,43.0,158.35,3
12.05,5.0,3,8,16.0,16.0,169.25,1
12.05,5.0,3,8,43.0,43.0,165.46,1
12.05,5.0,3,9,16.0,16.0,172.51,1
12.05,5.0,4,3,16.0,16.0,157.391666667,6
12.05,5.0,4,3,43.0,43.0,156.245,10
12.05,5.0,4,5,16.0,16.0,160.088,5
12.05,5.0,4,5,43.0,43.0,156.663333333,3
12.05,5.0,4,6,43.0,43.0,160.1725,4
12.05,5.0,4,8,43.0,43.0,167.27,1
12.05,6.0,4,2,43.0,43.0,156.58,1
12.05,6.0,4,3,43.0,43.0,156.218333333,6
12.05,6.0,4,5,43.0,43.0,156.73,5
12.05,6.0,4,6,43.0,43.0,161.575,4
12.05,6.0,4,8,43.0,43.0,163.16,1
12.05,6.0,4,9,43.0,43.0,166.88,1
12.07,3.0,2,3,5.0,5.0,157.97,1
12.07,3.0,2,6,5.0,5.0,159.74,1
12.07,3.0,4,5,5.0,5.0,160.14,1
12.07,4.0,2,3,5.0,5.0,158.104,5
12.07,4.0,2,5,5.0,5.0,160.25,4
12.07,4.0,2,6,5.0,5.0,162.1725,4
12.07,4.0,3,3,5.0,5.0,158.126666667,3
12.07,4.0,4,3,5.0,5.0,156.443333333,6
12.07,4.0,4,6,5.0,5.0,170.86,1
12.07,5.0,2,2,5.0,5.0,159.9,1
12.07,5.0,2,3,5.0,5.0,158.666315789,19
12.07,5.0,2,5,5.0,5.0,160.556666667,21
12.07,5.0,2,6,5.0,5.0,164.681428571,7
12.07,5.0,2,8,5.0,5.0,165.745,2
12.07,5.0,2,9,5.0,5.0,165.37,1
12.07,5.0,3,2,5.0,5.0,156.866666667,3
12.07,5.0,3,3,5.0,5.0,157.170625,16
12.07,5.0,3,5,5.0,5.0,160.326666667,9
12.07,5.0,3,6,5.0,5.0,164.418,5
12.07,5.0,3,8,5.0,5.0,168.44,2
12.07,5.0,3,9,5.0,5.0,171.86,1
12.07,5.0,4,3,5.0,5.0,156.505,2
12.07,5.0,4,5,5.0,5.0,160.23,1
12.07,6.0,2,2,5.0,5.0,158.59,4
12.07,6.0,2,3,5.0,5.0,159.647894737,19
12.07,6.0,2,5,5.0,5.0,162.882857143,7
12.07,6.0,2,6,5.0,5.0,167.19,1
12.07,6.0,2,8,5.0,5.0,166.53,3
12.07,6.0,2,9,5.0,5.0,172.87,1
12.07,6.0,3,2,5.0,5.0,157.913333333,3
12.07,6.0,3,3,5.0,5.0,158.939565217,23
12.07,6.0,3,5,5.0,5.0,158.675,4
12.07,6.0,3,6,5.0,5.0,163.495,4
12.07,6.0,3,8,5.0,5.0,168.8225,4
12.07,6.0,3,9,5.0,5.0,168.3,3
12.07,6.0,4,3,5.0,5.0,157.245,2
12.07,6.0,4,5,5.0,5.0,158.99,1
12.08,1.0,4,2,21.0,21.0,155.09,1
12.08,1.0,4,3,21.0,21.0,153.66,1
12.08,1.0,4,5,21.0,21.0,157.75,2
12.08,1.0,4,6,21.0,21.0,158.846,5
12.08,1.0,4,8,21.0,21.0,164.455,2
12.08,2.0,4,2,21.0,21.0,153.92,1
12.08,2.0,4,3,21.0,21.0,150.52,1
12.08,3.0,3,3,21.0,21.0,154.04,3
12.08,3.0,3,5,21.0,21.0,156.54,1
12.08,3.0,3,6,21.0,21.0,159.76,3
12.08,3.0,3,9,21.0,21.0,165.47,1
12.08,3.0,4,3,21.0,21.0,156.04,2
12.08,3.0,4,5,21.0,21.0,158.06,1
12.08,3.0,4,8,21.0,21.0,164.67,1
12.08,4.0,2,5,21.0,21.0,159.68,1
12.08,4.0,2,6,21.0,21.0,164.5,1
12.08,4.0,4,3,21.0,21.0,154.11,1
12.08,4.0,4,5,21.0,21.0,158.935,2
12.08,5.0,2,2,21.0,21.0,155.3,1
12.08,5.0,2,3,21.0,21.0,160.4225,4
12.08,5.0,2,5,21.0,21.0,159.508,5
12.08,5.0,2,6,21.0,21.0,163.95,3
12.08,5.0,2,8,21.0,21.0,167.31,1
12.08,5.0,3,2,21.0,21.0,153.903333333,3
12.08,5.0,3,3,21.0,21.0,157.733,10
12.08,5.0,3,5,21.0,21.0,157.892727273,11
12.08,5.0,3,6,21.0,21.0,161.77,1
12.08,5.0,3,8,21.0,21.0,166.7675,4
12.08,5.0,3,9,21.0,21.0,171.555,2
12.08,5.0,4,5,21.0,21.0,159.65,1
12.08,5.0,4,6,21.0,21.0,158.97,1
12.08,6.0,2,3,21.0,21.0,157.45,4
12.08,6.0,2,5,21.0,21.0,158.22,1
12.08,6.0,2,6,21.0,21.0,171.54,1
12.08,6.0,2,8,21.0,21.0,165.05,3
12.08,6.0,3,2,21.0,21.0,157.32,1
12.08,6.0,3,3,21.0,21.0,156.21,3
12.08,6.0,3,5,21.0,21.0,157.92,1
12.08,6.0,3,6,21.0,21.0,161.375,2
12.08,6.0,3,8,21.0,21.0,166.77,2
12.08,6.0,4,3,21.0,21.0,155.76,5
12.08,6.0,4,5,21.0,21.0,158.386666667,6
12.08,6.0,4,6,21.0,21.0,159.3,1
12.1,3.0,2,3,11.0,11.0,156.64,1
12.1,4.0,2,3,11.0,11.0,161.74,3
12.1,4.0,2,5,11.0,11.0,158.443333333,6
12.1,4.0,2,6,11.0,11.0,163.86,2
12.1,4.0,2,9,11.0,11.0,168.31,2
12.1,4.0,3,3,11.0,11.0,156.805,2
12.1,4.0,3,5,11.0,11.0,157.55,2
12.1,4.0,3,6,11.0,11.0,164.09,3
12.1,4.0,3,8,11.0,11.0,164.11,1
12.1,4.0,3,9,11.0,11.0,168.47,2
12.1,4.0,4,5,11.0,11.0,163.6,1
12.1,4.0,4,8,11.0,11.0,169.74,1
12.1,4.0,4,9,11.0,11.0,173.11,1
12.1,5.0,2,3,11.0,11.0,158.285714286,7
12.1,5.0,2,5,11.0,11.0,159.41,5
12.1,5.0,2,8,11.0,11.0,167.67,3
12.1,5.0,2,9,11.0,11.0,165.305,2
12.1,5.0,3,2,11.0,11.0,162.24,1
12.1,5.0,3,3,11.0,11.0,157.172857143,7
12.1,5.0,3,5,11.0,11.0,157.82125,8
12.1,5.0,3,6,11.0,11.0,161.6475,4
12.1,5.0,3,8,11.0,11.0,165.47,1
12.1,5.0,3,9,11.0,11.0,169.16,3
12.1,5.0,4,3,11.0,11.0,156.622857143,7
12.1,5.0,4,5,11.0,11.0,159.3425,4
12.1,5.0,4,6,11.0,11.0,164.546666667,3
12.1,5.0,4,8,11.0,11.0,167.54,4
12.1,5.0,4,9,11.0,11.0,171.215,2
12.1,6.0,2,3,11.0,11.0,157.285,8
12.1,6.0,2,5,11.0,11.0,160.475,4
12.1,6.0,2,6,11.0,11.0,165.336666667,3
12.1,6.0,2,8,11.0,11.0,167.965,4
12.1,6.0,3,2,11.0,11.0,157.475,2
12.1,6.0,3,3,11.0,11.0,157.992631579,19
12.1,6.0,3,5,11.0,11.0,158.798333333,6
12.1,6.0,3,6,11.0,11.0,161.526666667,9
12.1,6.0,3,8,11.0,11.0,168.102,5
12.1,6.0,3,9,11.0,11.0,169.782,5
12.1,6.0,4,3,11.0,11.0,157.2525,8
12.1,6.0,4,5,11.0,11.0,159.535714286,7
12.1,6.0,4,6,11.0,11.0,166.113333333,3
12.1,6.0,4,8,11.0,11.0,168.66,1
12.1,6.0,4,9,11.0,11.0,174.66,1
12.1,7.0,2,6,11.0,11.0,171.62,1
12.23,1.0,3,4,58.0,58.0,159.64,1
12.23,1.0,4,4,58.0,58.0,163.62,1
12.23,2.0,2,1,58.0,58.0,155.71,1
12.23,2.0,3,4,58.0,58.0,158.898333333,6
12.23,2.0,3,7,58.0,58.0,160.33,1
12.23,2.0,4,1,58.0,58.0,157.05,2
12.23,2.0,4,4,58.0,58.0,159.748571429,7
12.23,2.0,4,7,58.0,58.0,164.09,1
12.23,3.0,2,4,58.0,58.0,160.71,1
12.23,3.0,3,1,58.0,58.0,156.2925,4
12.23,3.0,3,4,58.0,58.0,161.715384615,13
12.23,3.0,4,1,58.0,58.0,158.41,1
12.23,3.0,4,4,58.0,58.0,161.085714286,14
12.23,3.0,4,7,58.0,58.0,165.1,1
12.23,4.0,2,4,58.0,58.0,159.952,15
12.23,4.0,3,1,58.0,58.0,159.1875,4
12.23,4.0,3,4,58.0,58.0,160.793513514,37
12.23,4.0,3,7,58.0,58.0,164.583333333,3
12.23,4.0,4,1,58.0,58.0,157.914,5
12.23,4.0,4,4,58.0,58.0,160.697777778,27
12.23,4.0,4,7,58.0,58.0,161.675,4
12.23,5.0,2,1,58.0,58.0,159.935714286,7
12.23,5.0,2,4,58.0,58.0,160.894,30
12.23,5.0,2,7,58.0,58.0,164.03,2
12.23,5.0,3,1,58.0,58.0,158.726363636,22
12.23,5.0,3,4,58.0,58.0,160.570095238,105
12.23,5.0,3,7,58.0,58.0,164.716,5
12.23,5.0,4,1,58.0,58.0,160.536923077,13
12.23,5.0,4,4,58.0,58.0,162.034659091,88
12.23,5.0,4,7,58.0,58.0,163.87,10
12.23,6.0,2,1,58.0,58.0,159.534615385,13
12.23,6.0,2,4,58.0,58.0,161.554637681,69
12.23,6.0,2,7,58.0,58.0,164.676666667,3
12.23,6.0,3,1,58.0,58.0,159.065,36
12.23,6.0,3,4,58.0,58.0,161.00989899,99
12.23,6.0,3,7,58.0,58.0,165.042142857,14
12.23,6.0,4,1,58.0,58.0,160.263478261,23
12.23,6.0,4,4,58.0,58.0,162.448496241,133
12.23,6.0,4,7,58.0,58.0,165.404545455,11
12.23,7.0,3,1,58.0,58.0,158.173333333,3
12.23,7.0,3,4,58.0,58.0,162.866666667,3
12.23,7.0,4,4,58.0,58.0,162.024210526,19
12.23,7.0,4,7,58.0,58.0,164.71,1
12.24,5.0,2,3,15.0,15.0,159.37,1
12.24,5.0,3,5,15.0,15.0,163.815,2
12.24,6.0,2,5,15.0,15.0,164.87,1
12.24,6.0,3,3,15.0,15.0,161.9,1
12.24,6.0,3,5,15.0,15.0,162.83,1
12.24,6.0,4,5,15.0,15.0,162.35,1
12.25,4.0,2,8,54.0,54.0,172.39,1
12.25,4.0,3,3,54.0,54.0,161.75,1
12.25,4.0,3,8,54.0,54.0,178.24,1
12.25,5.0,4,3,54.0,54.0,163.03,1
12.25,6.0,3,3,54.0,54.0,160.3,2
12.27,2.0,4,3,43.0,43.0,161.97,1
12.27,3.0,2,3,43.0,43.0,157.43,3
12.27,3.0,2,8,43.0,43.0,165.82,1
12.27,3.0,4,3,43.0,43.0,160.62,1
12.27,3.0,4,6,43.0,43.0,161.83,1
12.27,3.0,4,8,43.0,43.0,170.99,1
12.27,4.0,2,2,43.0,43.0,161.65,1
12.27,4.0,2,3,43.0,43.0,158.073333333,9
12.27,4.0,2,5,43.0,43.0,158.9975,4
12.27,4.0,2,6,43.0,43.0,167.09,1
12.27,4.0,2,8,43.0,43.0,166.94,1
12.27,4.0,2,9,43.0,43.0,169.96,1
12.27,4.0,3,2,43.0,43.0,159.28,1
12.27,4.0,3,3,43.0,43.0,158.577272727,11
12.27,4.0,3,5,43.0,43.0,162.9925,4
12.27,4.0,3,6,43.0,43.0,161.41,2
12.27,5.0,2,5,43.0,43.0,157.35,1
12.27,5.0,3,3,43.0,43.0,159.526666667,9
12.27,5.0,3,5,43.0,43.0,161.343333333,3
12.27,5.0,3,8,43.0,43.0,168.375,2
12.27,6.0,4,3,43.0,43.0,160.51,2
12.27,6.0,4,5,43.0,43.0,160.69,1
12.27,6.0,4,8,43.0,43.0,165.65,1
12.3,1.0,2,2,12.0,12.0,154.413333333,3
12.3,1.0,2,3,12.0,12.0,156.591666667,6
12.3,1.0,2,6,12.0,12.0,163.2125,4
12.3,1.0,2,8,12.0,12.0,165.53,1
12.3,1.0,2,9,12.0,12.0,170.01,1
12.3,1.0,3,3,12.0,12.0,157.396666667,3
12.3,1.0,3,5,12.0,12.0,157.39,1
12.3,1.0,3,6,12.0,12.0,162.533333333,3
12.3,1.0,3,8,12.0,12.0,168.573333333,3
12.3,2.0,2,6,12.0,12.0,165.46,1
12.3,2.0,3,3,12.0,12.0,155.6,1
12.3,2.0,3,5,12.0,12.0,159.81,1
12.3,3.0,2,2,12.0,12.0,155.635,2
12.3,3.0,2,3,12.0,12.0,157.724285714,7
12.3,3.0,2,5,12.0,12.0,159.556666667,3
12.3,3.0,2,6,12.0,12.0,165.56,2
12.3,3.0,2,8,12.0,12.0,169.26,1
12.3,3.0,3,2,12.0,12.0,154.88,1
12.3,3.0,3,3,12.0,12.0,158.055,4
12.3,3.0,3,5,12.0,12.0,157.385,2
12.3,4.0,2,2,12.0,12.0,155.706666667,3
12.3,4.0,2,3,12.0,12.0,159.236666667,6
12.3,4.0,2,5,12.0,12.0,160.658,5
12.3,4.0,2,6,12.0,12.0,166.46,3
12.3,4.0,2,8,12.0,12.0,166.09,1
12.3,4.0,2,9,12.0,12.0,169.55,1
12.3,4.0,3,2,12.0,12.0,157.896666667,3
12.3,4.0,3,3,12.0,12.0,160.12625,8
12.3,4.0,3,5,12.0,12.0,159.993333333,6
12.3,4.0,3,6,12.0,12.0,165.61,4
12.3,4.0,3,8,12.0,12.0,166.565,2
12.3,4.0,4,2,12.0,12.0,161.15,1
12.3,4.0,4,3,12.0,12.0,158.881666667,6
12.3,4.0,4,5,12.0,12.0,157.12,1
12.3,4.0,4,6,12.0,12.0,165.106666667,3
12.3,4.0,4,8,12.0,12.0,167.54,1
12.3,4.0,4,9,12.0,12.0,171.395,2
12.3,5.0,3,2,12.0,12.0,161.93,1
12.3,5.0,3,3,12.0,12.0,160.358181818,11
12.3,5.0,3,5,12.0,12.0,163.793333333,6
12.3,5.0,3,6,12.0,12.0,167.06,1
12.3,5.0,3,8,12.0,12.0,174.35,1
12.3,5.0,3,9,12.0,12.0,175.64,1
12.3,5.0,4,2,12.0,12.0,159.695,2
12.3,5.0,4,5,12.0,12.0,163.23,2
12.42,4.0,2,2,35.0,35.0,163.07,1
12.42,4.0,2,5,35.0,35.0,169.25,2
12.42,4.0,3,3,35.0,35.0,161.485,4
12.42,4.0,3,5,35.0,35.0,164.9,4
12.42,4.0,3,9,35.0,35.0,182.265,2
12.42,4.0,4,2,35.0,35.0,156.9,1
12.42,4.0,4,3,35.0,35.0,160.915,4
12.42,4.0,4,5,35.0,35.0,163.595,2
12.42,4.0,4,8,35.0,35.0,174.43,1
12.42,5.0,2,2,35.0,35.0,161.44,1
12.42,5.0,2,3,35.0,35.0,163.813333333,6
12.42,5.0,2,5,35.0,35.0,163.691428571,7
12.42,5.0,2,6,35.0,35.0,171.1,1
12.42,5.0,2,8,35.0,35.0,173.433333333,3
12.42,5.0,3,3,35.0,35.0,162.05,1
12.42,5.0,3,5,35.0,35.0,163.47,5
12.42,5.0,3,6,35.0,35.0,167.928,5
12.42,5.0,3,8,35.0,35.0,168.38,1
12.42,5.0,3,9,35.0,35.0,178.6,1
12.42,5.0,4,3,35.0,35.0,163.015,6
12.42,5.0,4,5,35.0,35.0,164.966,5
12.42,5.0,4,6,35.0,35.0,166.083333333,3
12.42,5.0,4,8,35.0,35.0,175.1,5
12.42,6.0,2,3,35.0,35.0,164.54,2
12.42,6.0,2,5,35.0,35.0,164.1675,4
12.42,6.0,2,6,35.0,35.0,167.06,4
12.42,6.0,2,8,35.0,35.0,172.725,2
12.42,6.0,2,9,35.0,35.0,179.086666667,3
12.42,6.0,3,2,35.0,35.0,163.05,1
12.42,6.0,3,3,35.0,35.0,161.6175,8
12.42,6.0,3,5,35.0,35.0,164.999,10
12.42,6.0,3,6,35.0,35.0,167.50125,8
12.42,6.0,3,8,35.0,35.0,172.71,3
12.42,6.0,3,9,35.0,35.0,177.158,5
12.42,6.0,4,3,35.0,35.0,163.173333333,3
12.42,6.0,4,5,35.0,35.0,164.5825,8
12.42,6.0,4,6,35.0,35.0,168.113333333,3
12.42,6.0,4,8,35.0,35.0,168.48,2
12.45,2.0,2,3,15.0,15.0,158.9825,4
12.45,2.0,2,5,15.0,15.0,163.72,2
12.45,3.0,2,8,15.0,15.0,164.4,1
12.45,4.0,2,3,15.0,15.0,161.65,2
12.45,4.0,2,5,15.0,15.0,165.695,2
12.45,4.0,3,3,15.0,15.0,162.695,2
12.45,4.0,3,6,15.0,15.0,170.77,1
12.45,4.0,3,8,15.0,15.0,175.55,1
12.45,4.0,4,3,15.0,15.0,161.075,2
12.45,4.0,4,5,15.0,15.0,166.27,1
12.45,4.0,4,8,15.0,15.0,167.69,1
12.45,5.0,2,5,15.0,15.0,165.8,1
12.45,5.0,3,3,15.0,15.0,161.903333333,3
12.45,5.0,3,5,15.0,15.0,166.43,2
12.45,5.0,3,6,15.0,15.0,167.04,1
12.45,5.0,3,8,15.0,15.0,173.12,2
12.45,5.0,4,3,15.0,15.0,162.525714286,7
12.45,5.0,4,5,15.0,15.0,164.733333333,3
12.45,5.0,4,6,15.0,15.0,168.296666667,3
12.45,5.0,4,8,15.0,15.0,171.26,3
12.45,6.0,2,3,15.0,15.0,174.24,1
12.45,6.0,3,3,15.0,15.0,161.668333333,6
12.45,6.0,3,5,15.0,15.0,164.257142857,7
12.45,6.0,3,6,15.0,15.0,165.24,1
12.45,6.0,3,8,15.0,15.0,170.14,1
12.45,6.0,4,3,15.0,15.0,164.634,5
12.45,6.0,4,6,15.0,15.0,169.72,3
12.45,6.0,4,8,15.0,15.0,167.05,1
12.45,6.0,4,9,15.0,15.0,176.03,1
12.61,3.0,2,3,54.0,54.0,161.75,2
12.61,4.0,2,3,54.0,54.0,167.08,1
12.61,4.0,3,3,54.0,54.0,162.9175,4
12.61,4.0,3,6,54.0,54.0,169.62,1
12.61,5.0,2,3,54.0,54.0,164.686666667,3
12.61,5.0,2,5,54.0,54.0,165.196666667,3
12.61,5.0,2,6,54.0,54.0,175.0,1
12.61,5.0,2,8,54.0,54.0,169.94,1
12.61,5.0,3,2,54.0,54.0,161.99,1
12.61,5.0,3,3,54.0,54.0,163.697,10
12.61,5.0,3,5,54.0,54.0,163.64,1
12.61,5.0,3,6,54.0,54.0,170.165,2
12.61,5.0,4,3,54.0,54.0,164.013333333,3
12.61,5.0,4,5,54.0,54.0,168.82,1
12.61,5.0,4,6,54.0,54.0,170.35,2
12.61,5.0,4,8,54.0,54.0,175.1,1
12.61,6.0,2,5,54.0,54.0,166.455,2
12.61,6.0,3,2,54.0,54.0,161.904,5
12.61,6.0,3,3,54.0,54.0,166.094,5
12.61,6.0,3,5,54.0,54.0,164.69,1
12.61,6.0,3,6,54.0,54.0,168.4,1
12.61,6.0,3,8,54.0,54.0,170.49,1
12.61,6.0,4,3,54.0,54.0,165.048571429,7
12.61,6.0,4,5,54.0,54.0,166.2625,4
12.61,6.0,4,6,54.0,54.0,167.5,3
12.61,6.0,4,8,54.0,54.0,175.13,1
12.61,6.0,4,9,54.0,54.0,173.74,1
12.61,7.0,3,5,54.0,54.0,167.77,1
13.0,1.0,2,2,60.0,60.0,165.35,1
13.0,1.0,2,3,60.0,60.0,162.894,5
13.0,1.0,2,5,60.0,60.0,164.83,1
13.0,1.0,2,6,60.0,60.0,169.74,1
13.0,1.0,3,1,30.0,30.0,162.254,5
13.0,1.0,3,4,30.0,30.0,162.1,5
13.0,1.0,4,4,30.0,30.0,168.12,1
13.0,2.0,3,3,60.0,60.0,162.935,2
13.0,2.0,3,5,60.0,60.0,160.75,1
13.0,2.0,3,6,60.0,60.0,166.79,1
13.0,2.0,4,4,30.0,30.0,173.13,1
13.0,3.0,3,1,30.0,30.0,162.84,1
13.0,3.0,3,3,15.0,15.0,167.235,2
13.0,3.0,3,4,30.0,30.0,166.2775,4
13.0,3.0,3,5,15.0,15.0,171.545,2
13.0,3.0,4,1,30.0,30.0,166.78,1
13.0,3.0,4,4,30.0,30.0,168.16,5
13.0,4.0,2,3,60.0,60.0,165.85,5
13.0,4.0,2,4,30.0,30.0,165.03,2
13.0,4.0,2,5,60.0,60.0,166.266666667,6
13.0,4.0,2,6,60.0,60.0,166.47,1
13.0,4.0,3,4,30.0,30.0,166.72,6
13.0,4.0,3,6,15.0,15.0,171.61,2
13.0,4.0,3,8,15.0,15.0,177.695,2
13.0,4.0,4,1,30.0,30.0,165.23,2
13.0,4.0,4,4,30.0,30.0,169.126,5
13.0,5.0,2,4,30.0,30.0,167.32,1
13.0,5.0,3,1,30.0,30.0,165.04,1
13.0,5.0,3,4,30.0,30.0,166.684375,16
13.0,5.0,4,1,30.0,30.0,167.691333333,15
13.0,5.0,4,3,15.0,15.0,171.275,2
13.0,5.0,4,3,60.0,60.0,166.955,2
13.0,5.0,4,4,30.0,30.0,167.827777778,36
13.0,5.0,4,5,15.0,15.0,172.415,2
13.0,5.0,4,5,60.0,60.0,165.9125,4
13.0,5.0,4,6,60.0,60.0,167.03,1
13.0,6.0,2,1,30.0,30.0,165.12,1
13.0,6.0,2,4,30.0,30.0,166.81,1
13.0,6.0,2,6,15.0,15.0,174.7,1
13.0,6.0,3,1,30.0,30.0,165.6475,4
13.0,6.0,3,4,30.0,30.0,168.6225,12
13.0,6.0,3,8,15.0,15.0,180.55,1
13.0,6.0,4,1,30.0,30.0,166.795,12
13.0,6.0,4,2,15.0,15.0,170.0,2
13.0,6.0,4,3,15.0,15.0,170.716666667,6
13.0,6.0,4,4,30.0,30.0,167.889534884,43
13.0,6.0,4,5,15.0,15.0,172.223333333,3
