"","Group.1","Group.2","Group.3","x.0%","x.5%"
"797",14.00, 22,"3",180.1600,180.6040
"798",16.00, 22,"3",224.4000,226.0700
"799",16.12, 22,"3",216.8600,216.8600
"800",16.20, 22,"3",216.2800,216.2800
"801",16.50, 22,"3",234.1300,234.6500
"802",20.00, 22,"3",275.8700,277.6450
"803",20.50, 22,"3",287.1600,287.9665
"804",23.50, 22,"3",382.3000,383.4740
"805",24.00, 22,"3",344.5000,345.6050
"806",28.00, 22,"3",443.9000,444.3450
"807",28.50, 22,"3",469.0900,470.7940
"808",29.00, 22,"3",461.3000,461.3000
"809",16.00, 23,"3",242.8100,243.0715
"810",17.00, 23,"3",223.9200,224.9980
"811",19.50, 23,"3",296.8200,296.8200
"812",20.00, 23,"3",279.1300,282.6220
"813",21.50, 23,"3",314.5000,315.0410
"814",25.50, 23,"3",392.3000,392.8850
"815",26.00, 23,"3",396.5000,396.8400
"816",16.50, 24,"3",245.9100,246.1830
"817",20.50, 24,"3",297.0400,298.7910
"818",23.00, 24,"3",414.1000,414.1000
"819",24.00, 24,"3",356.8000,361.3840
"820",25.00, 24,"3",372.9000,377.8230
"821",32.00, 24,"3",535.0700,535.6630
"822",16.50, 25,"3",222.2100,223.0960
"823",20.50, 25,"3",270.6600,282.6050
"824",24.00, 25,"3",348.1900,350.8450
"825",16.50, 26,"3",224.4300,226.1400
"826",17.00, 26,"3",255.7000,256.4000
"827",18.00, 26,"3",249.1000,251.6280
"828",22.50, 26,"3",318.1000,318.3830
"829",23.50, 26,"3",351.8000,352.1000
"830",25.00, 26,"3",373.1500,373.3725
"831",26.00, 26,"3",408.6000,409.3900
"832",27.00, 26,"3",396.6900,397.0515
"833", 5.00, 27,"3", 58.5900, 58.6440
"834", 6.00, 27,"3", 70.7700, 71.0200
"835", 7.00, 27,"3", 83.4100, 83.9320
"836", 8.00, 27,"3", 97.0600, 97.2470
"837",10.00, 27,"3",123.8100,124.3950
"838",11.00, 27,"3",137.7400,138.1105
"839",12.00, 27,"3",150.6000,151.0005
"840",16.00, 27,"3",203.9000,206.2075
"841",20.50, 27,"3",310.6000,311.1100
"842",21.00, 27,"3",302.3100,308.8600
"843",24.00, 27,"3",363.8100,364.1430
"844",24.50, 27,"3",375.6100,376.5230
"845", 5.00, 28,"3", 59.7300, 59.7455
"846", 6.00, 28,"3", 71.5200, 71.8050
"847", 8.00, 28,"3", 98.1000, 98.1360
"848", 9.21, 28,"3",117.9000,117.9000
"849",10.00, 28,"3",125.0200,125.3480
"850",13.30, 28,"3",172.3700,172.3700
"851",14.00, 28,"3",181.8300,181.8300
"852", 5.01, 29,"3", 57.8500, 58.0150
"853", 5.99, 29,"3", 72.5100, 72.5230
"854", 7.04, 29,"3", 83.2000, 83.2330
"855", 8.27, 29,"3",102.2700,102.3950
"856", 9.99, 29,"3",125.0800,125.1280
"857",11.83, 29,"3",152.6400,152.7350
"858",16.00, 29,"3",219.5000,224.7050
"859",20.50, 29,"3",300.4000,304.8400
"860",23.50, 29,"3",347.3800,349.8010
"861", 5.00, 30,"3", 57.1400, 57.4175
"862", 6.00, 30,"3", 69.2400, 69.6100
"863", 7.00, 30,"3", 82.5900, 82.6350
"864", 7.64, 30,"3", 94.0900, 94.1375
"865", 8.00, 30,"3", 95.1000, 95.3900
"866",10.00, 30,"3",122.6200,123.2105
"867",12.00, 30,"3",148.2200,148.5230
"868",13.00, 30,"3",162.8400,163.2850
"869",16.00, 30,"3",203.3500,203.5240
"870",16.50, 30,"3",249.4000,249.7950
"871",19.50, 30,"3",293.3100,293.7200
"872",20.00, 30,"3",327.8000,327.8000
"873",20.50, 30,"3",322.8800,322.8800
"874",23.00, 30,"3",370.1000,371.2180
"875",24.00, 30,"3",388.2000,388.7565
"876",16.00, 31,"3",233.5000,235.3150
"877",16.50, 31,"3",241.4800,241.5300
"878",17.00, 31,"3",245.9000,246.6700
"879",20.00, 31,"3",290.3000,292.7400
"880",21.50, 31,"3",335.5700,335.7850
"881",24.50, 31,"3",361.3100,364.1395
"882",25.00, 31,"3",405.6400,406.4440
"883",16.00, 32,"3",217.5400,220.9655
"884",20.00, 32,"3",295.5300,296.7405
"885",21.00, 32,"3",296.7900,298.7315
"886",24.00, 32,"3",334.5000,337.9280
"887",25.50, 32,"3",388.9200,390.3540
"888",17.00, 33,"3",249.7300,250.1270
"889",17.50, 33,"3",253.2200,253.3460
"890",18.00, 33,"3",257.1800,259.6420
"891",19.00, 33,"3",265.0000,270.8650
"892",19.50, 33,"3",278.8400,280.3910
"893",20.00, 33,"3",287.6000,287.6510
"894",21.00, 33,"3",317.8000,319.0030
"895",22.00, 33,"3",318.7700,319.4720
"896",22.50, 33,"3",320.2000,323.7410
"897",24.00, 33,"3",341.5000,343.3785
"898",25.00, 33,"3",368.9000,374.5350
"899",28.50, 33,"3",464.8500,465.0520
"900", 5.15, 34,"3", 61.4400, 61.4400
"901", 6.04, 34,"3", 71.8300, 71.8550
"902", 6.50, 34,"3", 85.1000, 85.1000
"903", 7.00, 34,"3", 83.0100, 83.4520
"904", 8.00, 34,"3",100.8000,100.9550
"905", 9.00, 34,"3",110.6800,110.9140
"906",10.03, 34,"3",125.1700,125.2950
"907",12.02, 34,"3",149.9600,150.4290
"908",13.28, 34,"3",168.3300,168.7660
"909",16.50, 34,"3",230.0300,234.9950
"910",17.00, 34,"3",238.8400,242.0530
"911",18.50, 34,"3",272.7000,274.3100
"912",19.00, 34,"3",275.2300,276.1975
"913",21.00, 34,"3",296.5300,297.2520
"914",22.50, 34,"3",332.8200,338.8320
"915",24.00, 34,"3",356.1600,356.6220
"916",24.50, 34,"3",353.6300,354.0620
"917",26.50, 34,"3",403.4000,405.8010
"918", 5.00, 35,"3", 59.0200, 59.1850
"919", 6.00, 35,"3", 72.2300, 72.3605
"920", 7.00, 35,"3", 83.5500, 83.5900
"921", 8.00, 35,"3",102.2800,102.3130
"922", 8.01, 35,"3", 98.9600, 98.9785
"923",10.15, 35,"3",130.5400,130.6220
"924",16.00, 35,"3",233.2800,235.3360
"925",16.09, 35,"3",213.1700,213.6720
"926",20.00, 35,"3",313.6200,315.0920
"927",24.00, 35,"3",352.0000,352.9975
"928", 6.00, 36,"3", 70.5800, 70.5800
"929", 7.00, 36,"3", 82.8200, 83.2240
"930", 8.00, 36,"3", 94.9900, 95.5740
"931",10.00, 36,"3",122.2200,122.6720
"932",12.00, 36,"3",147.0700,148.8240
"933",16.00, 36,"3",203.0100,204.9450
"934",16.50, 37,"3",237.1200,237.6400
"935",17.00, 37,"3",233.0000,233.0550
"936",19.00, 37,"3",255.6000,260.4925
"937",21.50, 37,"3",305.1600,307.1040
"938",22.00, 37,"3",320.4900,320.4900
"939",26.50, 37,"3",369.6000,374.1485
"940",27.00, 37,"3",385.6000,385.9950
"941", 5.06, 38,"3", 57.7100, 58.0520
"942", 6.07, 38,"3", 72.0700, 72.3880
"943", 8.25, 38,"3",102.1700,102.3545
"944", 8.34, 38,"3",106.5000,106.6040
"945", 9.97, 38,"3",129.0200,129.2100
"946",10.23, 38,"3",130.4100,130.4900
"947",14.07, 38,"3",180.0600,180.4080
"948",16.04, 38,"3",210.0200,210.3490
"949",16.00, 39,"3",232.2000,232.2800
"950",16.50, 39,"3",220.8800,223.3230
"951",20.50, 39,"3",291.0900,292.6735
"952",24.00, 39,"3",348.7000,349.4380
"953",24.50, 39,"3",349.7900,350.9465
"954",27.00, 39,"3",397.0100,397.0820
"955",16.00, 40,"3",213.6000,213.6070
"956",17.00, 40,"3",253.3400,256.0670
"957",20.00, 40,"3",285.8000,295.3400
"958",21.00, 40,"3",294.2000,297.3800
"959",25.50, 40,"3",357.6400,357.9970
"960",26.00, 40,"3",410.8300,411.4055
"961", 5.00, 41,"3", 60.8400, 61.0350
"962", 6.00, 41,"3", 74.8200, 75.0200
"963", 8.02, 41,"3",102.6800,102.9950
"964",10.03, 41,"3",129.5800,129.9825
"965",12.04, 41,"3",153.7200,155.1600
"966",17.10, 41,"3",230.7500,230.7500
"967",17.98, 41,"3",238.8900,239.2455
"968", 5.00, 42,"3", 56.8200, 57.0520
"969", 6.00, 42,"3", 69.2500, 69.4860
"970", 7.00, 42,"3", 81.9400, 82.2550
"971", 8.00, 42,"3", 94.5400, 94.9560
"972", 9.00, 42,"3",111.4800,111.4800
"973",10.00, 42,"3",133.1800,133.5120
"974",14.09, 42,"3",180.1700,180.6050
"975", 5.00, 43,"3", 58.8600, 58.8655
"976", 6.00, 43,"3", 70.3400, 70.3800
"977", 8.00, 43,"3", 97.5100, 97.8600
"978", 9.00, 43,"3",109.9700,110.2710
"979", 9.77, 43,"3",119.1200,122.1875
"980",12.05, 43,"3",151.4000,151.7300
"981", 5.00, 44,"3", 60.1100, 60.1100
"982", 6.96, 44,"3", 88.0600, 88.8260
"983", 8.00, 44,"3",101.9600,102.3010
"984", 9.90, 44,"3",127.3500,127.3840
"985",14.07, 44,"3",184.3700,184.5265
"986",14.10, 44,"3",181.8100,182.6060
"987", 5.03, 45,"3", 59.6600, 59.8355
"988", 7.07, 45,"3", 87.3900, 87.6200
"989", 8.06, 45,"3", 99.9400,100.0300
"990",10.03, 45,"3",126.6400,126.6970
"991",16.00, 45,"3",235.8100,237.0225
"992",16.50, 45,"3",231.1400,236.7520
"993",20.00, 45,"3",305.0100,305.3550
"994",20.50, 45,"3",300.7300,303.4390
"995",22.00, 45,"3",326.0100,326.3205
"996",24.50, 45,"3",375.2400,375.9050
"997",16.50, 46,"3",274.3900,274.3900
"998",17.00, 46,"3",233.8000,234.7900
"999",20.00, 46,"3",286.3700,288.9850
"1000",21.00, 46,"3",350.6800,350.6800
"1001",21.50, 46,"3",304.3000,304.3200
"1002",27.50, 46,"3",412.9000,412.9000
"1003", 5.00, 47,"3", 57.3000, 57.8050
"1004", 6.00, 47,"3", 73.8900, 74.0590
"1005", 7.00, 47,"3", 87.1000, 87.1000
"1006", 8.00, 47,"3", 99.7800,100.4460
"1007",11.00, 47,"3",140.1300,141.4565
"1008",12.00, 47,"3",154.6900,155.8480
"1009",14.00, 47,"3",183.6200,183.7975
"1010",16.00, 47,"3",223.3600,224.0485
"1011",17.00, 47,"3",234.8700,235.1040
"1012",20.50, 47,"3",300.2000,301.6680
"1013",21.50, 47,"3",309.3800,309.3800
"1014",24.50, 47,"3",354.9300,357.6615
"1015",26.00, 47,"3",374.2600,374.6815
"1016",16.50, 48,"3",222.7000,225.0660
"1017",17.50, 48,"3",241.4000,242.2415
"1018",19.00, 48,"3",261.3100,261.4220
"1019",20.00, 48,"3",279.6000,280.1200
"1020",21.50, 48,"3",300.1000,302.2200
"1021",22.50, 48,"3",318.4400,318.8735
"1022",23.00, 48,"3",324.0600,325.3380
"1023",27.00, 48,"3",370.5200,372.0600
"1024",28.00, 48,"3",403.3700,406.2850
"1025",16.50, 49,"3",244.0600,244.7740
"1026",17.00, 49,"3",227.9000,232.8765
"1027",19.00, 49,"3",292.8300,293.3725
"1028",19.50, 49,"3",264.2200,274.6360
"1029",23.50, 49,"3",365.5000,366.4570
"1030",24.50, 49,"3",346.2200,353.4690
"1031", 5.00, 50,"3", 56.3500, 56.5490
"1032", 6.00, 50,"3", 70.0000, 70.0000
"1033", 8.00, 50,"3",102.8400,102.8425
"1034",10.00, 50,"3",127.2800,127.2800
"1035",12.00, 50,"3",153.9200,154.1760
"1036",14.00, 50,"3",178.6100,179.1270
"1037",16.00, 50,"3",214.0800,214.4790
"1038",19.50, 50,"3",309.0000,311.2800
"1039",20.00, 50,"3",279.6100,282.2360
"1040",21.00, 50,"3",354.9000,354.9000
"1041",22.00, 50,"3",332.3800,336.5225
"1042",24.00, 50,"3",342.9600,343.4400
"1043",25.50, 50,"3",379.0900,386.2120
"1044", 6.00, 51,"3", 69.9100, 70.1500
"1045", 7.00, 51,"3", 83.0500, 83.5300
"1046", 8.00, 51,"3", 97.4100, 97.7900
"1047",12.00, 51,"3",153.5800,153.7975
"1048",16.00, 52,"3",228.1900,229.8390
"1049",19.50, 52,"3",294.7000,297.2280
"1050",21.00, 52,"3",317.1200,319.1010
"1051",22.00, 52,"3",356.5000,357.1515
"1052",24.00, 52,"3",361.6500,362.3395
"1053",24.50, 52,"3",365.0000,365.0000
"1054",16.00, 53,"3",218.9000,219.0890
"1055",20.00, 53,"3",288.7300,289.4800
"1056",20.50, 53,"3",281.1000,286.1170
"1057",21.00, 53,"3",299.9400,301.0460
"1058",22.50, 53,"3",310.3000,313.5080
"1059", 6.00, 54,"3", 70.9400, 70.9435
"1060", 7.12, 54,"3", 81.7100, 81.9380
"1061", 8.10, 54,"3",102.5300,102.5300
"1062",10.85, 54,"3",137.8400,137.9300
"1063",14.97, 54,"3",196.2600,196.2600
"1064",16.00, 54,"3",219.6000,224.1000
"1065",21.00, 54,"3",306.9400,308.9260
"1066",25.00, 54,"3",374.2700,374.5820
"1067",26.00, 54,"3",405.9000,405.9000
"1068",29.00, 54,"3",457.1800,457.6770
"1069",16.00, 55,"3",226.6000,227.3785
"1070",16.50, 55,"3",221.9000,224.0555
"1071",19.50, 55,"3",283.6800,285.6645
"1072",20.00, 55,"3",293.2700,293.9850
"1073",20.50, 55,"3",287.8100,293.9925
"1074",22.00, 55,"3",314.0000,315.6000
"1075",23.00, 55,"3",346.2400,347.6800
"1076",24.50, 55,"3",379.1700,381.2815
"1077",25.00, 55,"3",363.6000,363.8850
"1078",16.00, 56,"3",208.9000,215.9940
"1079",20.00, 56,"3",275.9000,279.1840
"1080",21.00, 56,"3",307.2000,307.9965
"1081",22.00, 56,"3",303.2000,308.7340
"1082",25.50, 56,"3",390.6000,391.8760
"1083",27.50, 56,"3",400.8000,401.9750
"1084", 6.00, 57,"3", 70.0600, 70.3375
"1085", 8.30, 57,"3",100.6200,100.6265
"1086",10.03, 57,"3",124.9300,125.4445
"1087",11.61, 57,"3",146.8600,146.8840
"1088", 5.09, 58,"3", 59.7900, 60.3500
"1089", 5.98, 58,"3", 73.2300, 73.4740
"1090", 7.15, 58,"3", 86.6600, 86.9890
"1091", 8.64, 58,"3",106.0700,106.8880
"1092", 9.47, 58,"3",117.3400,118.9545
"1093",12.23, 58,"3",158.4100,158.5690
"1094",13.88, 58,"3",184.1800,184.2010
"1095",16.54, 58,"3",218.8000,219.1490
"1096",16.00, 59,"3",217.9700,218.6975
"1097",16.50, 59,"3",234.9000,235.6700
"1098",20.00, 59,"3",271.5100,274.6850
"1099",20.50, 59,"3",292.4100,295.4250
"1100",23.00, 59,"3",323.1000,325.5750
"1101",23.50, 59,"3",350.3000,350.3000
"1102",24.00, 59,"3",327.7000,327.7500
"1103", 5.00, 60,"3", 57.4300, 57.8530
"1104", 6.00, 60,"3", 70.5100, 70.9425
"1105", 7.00, 60,"3", 83.7100, 83.9990
"1106", 8.00, 60,"3", 97.3200, 97.6100
"1107",10.00, 60,"3",121.6400,122.3525
"1108",12.00, 60,"3",147.6600,148.2675
"1109",14.80, 60,"3",184.6000,185.7460
"1110",16.11, 60,"3",201.0100,202.0200
"1111", 6.01, 61,"3", 70.4500, 71.1140
"1112", 7.01, 61,"3", 83.0100, 83.1820
"1113", 8.01, 61,"3", 95.7600, 95.9985
"1114", 9.00, 61,"3",115.6200,115.6200
"1115",10.10, 61,"3",124.5600,125.1650
"1116",11.46, 61,"3",147.9500,148.0640
"1117",16.00, 61,"3",209.4400,209.6945
"1118", 5.00, 62,"3", 57.3500, 57.6950
"1119", 5.40, 62,"3", 63.0400, 63.0400
"1120", 6.00, 62,"3", 69.8300, 69.9500
"1121", 6.99, 62,"3", 82.9400, 82.9400
"1122", 7.00, 62,"3", 81.8500, 82.1875
"1123", 7.93, 62,"3", 96.2800, 96.2800
"1124", 8.00, 62,"3", 95.1400, 95.6700
"1125", 8.95, 62,"3",111.6000,111.6050
"1126",10.40, 62,"3",127.5500,128.5180
"1127",11.90, 62,"3",155.0300,155.0880
"1128",12.00, 62,"3",151.9300,152.0860
"1129",13.90, 62,"3",181.0400,181.0400
"1130",14.00, 62,"3",178.5800,178.5800
"1131",16.40, 62,"3",208.9700,209.8540
"1132",18.00, 62,"3",236.6100,236.7195
"1133",20.00, 62,"3",274.9500,274.9500
"1134", 5.00,  1,"4", 60.2300, 60.2410
"1135", 6.00,  1,"4", 75.5800, 75.7375
"1136", 7.00,  1,"4", 85.9000, 85.9450
"1137", 8.00,  1,"4", 99.4400, 99.4890
"1138",10.00,  1,"4",127.5900,127.6190
"1139",12.00,  1,"4",154.3000,154.5520
"1140",16.00,  1,"4",236.6400,236.6400
"1141",17.00,  1,"4",265.0000,265.1200
"1142",19.00,  1,"4",305.8300,305.8300
"1143",19.50,  1,"4",276.5000,277.3250
"1144",24.00,  1,"4",359.8000,360.7400
"1145", 5.00,  2,"4", 58.1800, 58.2480
"1146", 6.00,  2,"4", 70.8600, 71.3925
"1147", 7.23,  2,"4", 88.0700, 88.3160
"1148", 8.00,  2,"4", 99.8700,100.3225
"1149", 9.09,  2,"4",115.0800,115.1625
"1150",10.00,  2,"4",126.0500,126.7400
"1151",13.06,  2,"4",170.7000,170.9430
"1152",14.00,  2,"4",183.7300,183.8620
"1153",15.00,  2,"4",195.1300,196.0500
"1154",16.00,  2,"4",224.4700,230.5390
"1155",17.48,  2,"4",231.5300,231.9320
"1156",20.00,  2,"4",298.8300,303.1950
"1157",21.00,  2,"4",325.2600,328.6720
"1158",21.50,  2,"4",324.6800,330.1040
"1159",22.00,  2,"4",365.1200,365.2290
"1160",24.50,  2,"4",364.6900,375.7900
"1161",25.00,  2,"4",410.0700,410.3530
"1162",17.00,  3,"4",235.1000,237.4000
"1163",17.50,  3,"4",245.8700,247.6000
"1164",20.00,  3,"4",278.7000,281.9740
"1165",20.50,  3,"4",292.8000,293.7460
"1166",24.00,  3,"4",336.1000,340.8880
"1167",24.50,  3,"4",354.5300,355.7840
"1168",30.00,  3,"4",492.6000,494.1200
"1169", 5.05,  4,"4", 60.6000, 60.7640
"1170", 5.73,  4,"4", 69.3400, 69.5600
"1171", 8.02,  4,"4", 98.4600, 99.1535
"1172",10.21,  4,"4",127.2200,127.2860
"1173",11.65,  4,"4",146.4100,146.4590
"1174",13.10,  4,"4",172.3700,172.3745
"1175",17.15,  4,"4",224.7100,226.0120
"1176", 5.00,  5,"4", 61.0400, 61.4390
"1177", 7.45,  5,"4", 89.9900, 90.1430
"1178", 8.45,  5,"4",103.0600,103.2300
"1179", 9.94,  5,"4",122.1800,122.4940
"1180",12.07,  5,"4",155.2300,155.4100
"1181",16.16,  5,"4",210.7200,211.0980
"1182", 5.27,  6,"4", 59.5100, 59.9830
"1183", 5.97,  6,"4", 67.4100, 67.9970
"1184", 6.95,  6,"4", 81.0000, 81.1600
"1185", 7.97,  6,"4", 92.2700, 92.4500
"1186", 9.95,  6,"4",119.9900,120.6480
"1187",11.89,  6,"4",149.9500,150.0490
"1188", 5.00,  7,"4", 59.2100, 59.6420
"1189", 5.88,  7,"4", 70.8300, 71.0040
"1190", 6.87,  7,"4", 84.8000, 85.8710
"1191", 7.91,  7,"4", 97.6900, 98.4290
"1192", 9.28,  7,"4",114.8300,115.1000
"1193",11.49,  7,"4",142.0000,142.2250
"1194",11.94,  7,"4",152.2700,152.4470
"1195",14.15,  7,"4",184.9500,185.1165
"1196",16.00,  7,"4",237.8700,241.1810
"1197",17.00,  7,"4",245.2000,252.5800
"1198",17.24,  7,"4",227.5700,227.6015
"1199",19.50,  7,"4",284.7000,287.6870
"1200",20.00,  7,"4",297.2000,301.0020
"1201",21.00,  7,"4",341.1000,341.4840
"1202",24.50,  7,"4",367.0800,370.3070
"1203",25.00,  7,"4",374.4300,375.0040
"1204",26.00,  7,"4",412.2100,415.2655
"1205",17.50,  8,"4",239.5000,245.0200
"1206",21.50,  8,"4",312.4000,314.6800
"1207",22.00,  8,"4",314.9000,315.3350
"1208",26.00,  8,"4",364.5000,365.6115
"1209", 5.00,  9,"4", 58.3100, 58.4225
"1210", 5.96,  9,"4", 70.7300, 70.9950
"1211", 7.00,  9,"4", 83.9100, 84.7295
"1212",11.97,  9,"4",157.8800,158.5595
"1213",13.80,  9,"4",175.8100,178.3450
"1214",15.80,  9,"4",204.5900,204.8320
"1215",16.00,  9,"4",224.0600,229.1470
"1216",19.00,  9,"4",273.9300,278.0430
"1217",25.50,  9,"4",373.2100,386.0680
"1218",20.50, 10,"4",318.4000,318.4000
"1219", 6.07, 11,"4", 72.3400, 72.3400
"1220", 7.07, 11,"4", 81.4600, 81.4650
"1221", 8.06, 11,"4", 94.2800, 94.3050
"1222",12.10, 11,"4",158.9600,159.8880
"1223",16.50, 11,"4",233.2800,235.6320
"1224",19.50, 11,"4",294.4000,296.7850
"1225",20.00, 11,"4",282.3100,284.1850
"1226",24.00, 11,"4",353.0000,361.6500
"1227", 5.07, 12,"4", 59.7000, 59.7455
"1228", 6.08, 12,"4", 73.7800, 73.8550
"1229", 7.01, 12,"4", 84.1500, 84.2265
"1230", 7.55, 12,"4", 92.1000, 92.1855
"1231",10.34, 12,"4",129.8100,130.2550
"1232",11.36, 12,"4",142.4400,142.7760
"1233",12.30, 12,"4",156.2500,157.1590
"1234",13.40, 12,"4",171.4400,172.2840
"1235",15.89, 12,"4",205.1800,205.3900
"1236",17.00, 13,"4",231.0000,234.6300
"1237",17.50, 13,"4",248.1700,249.8440
"1238",19.00, 13,"4",254.1000,263.6200
"1239",19.50, 13,"4",274.9000,278.9320
"1240",21.50, 13,"4",307.4000,311.0100
"1241",22.50, 13,"4",318.6200,324.3880
"1242",23.50, 13,"4",334.6000,335.1840
"1243",24.00, 13,"4",347.5000,347.9500
"1244",24.50, 13,"4",353.9200,355.2800
"1245",25.50, 13,"4",370.7600,370.8420
"1246", 5.00, 14,"4", 57.9100, 58.1575
"1247", 6.00, 14,"4", 70.2000, 70.7415
"1248", 7.00, 14,"4", 82.9200, 83.6600
"1249", 8.00, 14,"4", 95.9500, 96.7650
"1250",10.27, 14,"4",127.1900,127.6815
"1251",12.00, 14,"4",149.6100,149.9875
"1252",14.60, 14,"4",184.5300,185.8190
"1253",16.50, 14,"4",221.1600,232.2700
"1254",19.00, 14,"4",280.5000,281.0550
"1255",19.50, 14,"4",273.3600,274.8050
"1256",24.00, 14,"4",360.0000,361.2250
"1257",24.50, 14,"4",354.1800,355.3900
"1258",26.00, 14,"4",401.3000,401.3000
"1259", 5.00, 15,"4", 57.5400, 57.9250
"1260", 7.14, 15,"4", 86.4200, 86.6050
"1261", 8.00, 15,"4", 97.7900, 98.4275
"1262", 9.00, 15,"4",110.6000,110.9825
"1263",12.00, 15,"4",157.0200,157.0610
"1264",12.45, 15,"4",157.4000,158.3630
"1265",13.00, 15,"4",171.5000,171.5330
"1266",14.00, 15,"4",179.5600,180.0140
"1267",16.00, 15,"4",209.9500,212.7050
"1268",20.00, 15,"4",280.4600,283.0690
"1269",24.00, 15,"4",360.5000,362.1440
"1270",24.50, 15,"4",330.3800,345.2190
"1271", 5.00, 16,"4", 54.1900, 54.3100
"1272", 6.00, 16,"4", 68.1300, 68.2860
"1273", 7.00, 16,"4", 81.2300, 81.3110
"1274", 8.52, 16,"4",102.5800,103.4635
"1275",10.08, 16,"4",125.9700,126.3220
"1276",12.05, 16,"4",156.7500,157.5680
"1277",16.00, 17,"4",230.6500,233.5900
"1278",16.50, 17,"4",258.1000,258.5200
"1279",20.00, 17,"4",291.2800,291.6020
"1280",21.50, 17,"4",337.7000,338.5965
"1281",23.50, 17,"4",347.4100,349.5300
"1282",24.50, 17,"4",391.4800,393.7100
"1283", 5.00, 18,"4", 58.2500, 58.3700
"1284", 6.00, 18,"4", 70.2800, 70.9625
"1285", 7.00, 18,"4", 84.4000, 84.5200
"1286", 9.68, 18,"4",120.0400,120.1100
"1287",12.00, 18,"4",155.1800,155.3450
"1288",16.00, 18,"4",254.9800,254.9800
"1289",16.42, 18,"4",217.9300,218.1355
"1290",17.50, 18,"4",258.2500,259.4240
"1291",20.50, 18,"4",305.9000,310.8885
"1292",21.00, 18,"4",318.8000,318.8000
"1293",22.50, 18,"4",336.5000,340.4935
"1294",25.00, 18,"4",372.1000,372.2150
"1295",18.00, 19,"4",262.6700,264.9120
"1296",18.50, 19,"4",253.1900,257.0850
"1297",20.00, 19,"4",277.5000,282.5235
"1298",22.00, 19,"4",328.6200,329.6090
"1299",22.50, 19,"4",310.5000,319.6175
"1300",26.50, 19,"4",394.9800,396.9400
"1301",27.00, 19,"4",386.1000,389.6685
"1302", 5.00, 20,"4", 57.5700, 57.5700
"1303", 6.00, 20,"4", 69.9000, 70.2150
"1304", 7.00, 20,"4", 85.8400, 85.9100
"1305", 8.00, 20,"4", 97.2800, 98.4230
"1306", 9.00, 20,"4",116.0700,116.0700
"1307", 9.87, 20,"4",128.2700,128.3760
"1308",11.00, 20,"4",146.5100,146.6190
"1309",12.00, 20,"4",153.6600,153.9065
"1310",14.00, 20,"4",188.7500,188.7500
"1311",16.00, 20,"4",206.9700,207.1520
"1312", 5.02, 21,"4", 58.0800, 58.6500
"1313", 6.02, 21,"4", 69.9100, 70.1620
"1314", 8.30, 21,"4",104.9000,105.0170
"1315", 9.16, 21,"4",113.6000,114.2720
"1316",12.08, 21,"4",154.1100,154.5490
"1317",13.04, 21,"4",165.3200,166.9860
"1318", 5.00, 22,"4", 58.9300, 59.3380
"1319", 6.00, 22,"4", 70.8300, 71.5650
"1320", 7.06, 22,"4", 87.9600, 87.9600
"1321", 8.00, 22,"4",100.5800,100.6990
"1322", 8.06, 22,"4",101.8300,101.8300
"1323", 8.12, 22,"4",104.9300,104.9300
"1324", 8.14, 22,"4",101.5800,101.7795
"1325", 8.15, 22,"4",103.3000,103.3000
"1326",10.43, 22,"4",130.9200,131.0560
"1327",10.55, 22,"4",133.1800,133.3830
"1328",10.70, 22,"4",133.7700,133.7700
"1329",11.91, 22,"4",145.5300,149.5845
"1330",11.93, 22,"4",151.8900,151.8900
"1331",12.00, 22,"4",152.8100,152.8100
"1332",14.00, 22,"4",175.2000,176.0835
"1333",14.17, 22,"4",187.0400,187.0400
"1334",16.00, 22,"4",222.8000,225.7575
"1335",16.20, 22,"4",211.9300,213.0445
"1336",16.50, 22,"4",235.8300,235.8300
"1337",20.00, 22,"4",272.9000,288.4410
"1338",20.50, 22,"4",306.0200,306.8930
"1339",22.00, 22,"4",355.6000,355.6000
"1340",23.50, 22,"4",355.6700,357.5390
"1341",24.00, 22,"4",353.0600,353.2010
"1342",25.00, 22,"4",360.2400,360.9105
"1343",16.00, 23,"4",228.7000,231.1900
"1344",17.00, 23,"4",224.4000,227.5380
"1345",19.00, 23,"4",271.4000,271.9680
"1346",19.50, 23,"4",276.4300,277.0040
"1347",20.00, 23,"4",279.3000,281.0000
"1348",21.50, 23,"4",318.8000,319.9550
"1349",22.50, 23,"4",312.4000,319.5540
"1350",25.50, 23,"4",377.4000,382.9770
"1351",26.00, 23,"4",369.7000,376.6530
"1352",16.50, 24,"4",239.0300,243.6960
"1353",20.50, 24,"4",293.8900,299.3850
"1354",23.00, 24,"4",379.9000,379.9000
"1355",24.00, 24,"4",345.9400,353.6035
"1356",25.00, 24,"4",393.6000,396.5250
"1357",32.00, 24,"4",552.0000,552.1800
"1358",16.50, 25,"4",211.1000,215.9600
